onset,duration,trial_type
82.0775215625763,10.008314371109,PFace
109.083286046982,10.0083136558533,PFace
164.095646858215,10.0083129405975,PFace
216.105513572693,10.0083134174347,PFace
267.114547729492,10.0083141326904,PFace
318.12358379364,10.008312702179,PFace
370.133450269699,10.008312702179,PFace
397.155894994736,10.0083131790161,PFace
0.0593976974487305,10.0083124637604,PScene
28.0659930706024,10.0083129405975,PScene
55.0717577934265,10.0083124637604,PScene
136.089050531387,10.0083148479462,PScene
188.098917961121,10.0083129405975,PScene
240.10878443718,10.0083119869232,PScene
291.117819309235,10.0083122253418,PScene
342.126854419708,10.0083124637604,PScene
92.0858359336853,10.0083124637604,WMFace
119.091599702835,10.0083138942719,WMFace
174.103959798813,10.0083131790161,WMFace
226.113826990128,10.0083119869232,WMFace
277.122861862183,10.008312702179,WMFace
328.131896495819,10.0083131790161,WMFace
380.141762971878,10.0083129405975,WMFace
407.164208173752,10.0083124637604,WMFace
10.0677101612091,10.0083136558533,WMScene
38.0743060112,10.0083129405975,WMScene
65.0800702571869,10.0083138942719,WMScene
146.097365379333,10.0083124637604,WMScene
198.107230901718,10.0083134174347,WMScene
250.117096424103,10.0083134174347,WMScene
301.126131534576,10.0083138942719,WMScene
352.135166883469,10.0083129405975,WMScene
20.0760238170624,2.0016622543335,TestResp
102.094148397446,2.00166273117065,TestResp
129.099913597107,2.00166201591492,TestResp
156.105677843094,2.00166201591492,TestResp
208.115544319153,2.00166249275208,TestResp
362.143479824066,2.00166296958923,TestResp
390.150075912476,2.00166296958923,TestResp
417.172520637512,2.0016622543335,TestResp
