onset,duration,trial_type
0.0664846897125244,10.0083134174347,PFace
28.0730791091919,10.0083134174347,PFace
82.1012897491455,10.0083129405975,PFace
109.107053518295,10.0083129405975,PFace
163.118582725525,10.0083134174347,PFace
242.134213924408,10.0083124637604,PFace
320.14901304245,10.008312702179,PFace
347.154777765274,10.0083129405975,PFace
56.0963568687439,10.0083134174347,PScene
137.113650083542,10.008312702179,PScene
190.124346971512,10.0083138942719,PScene
216.129280805588,10.0083131790161,PScene
270.140809774399,10.0083129405975,PScene
295.144910335541,10.0083138942719,PScene
374.160541534424,10.0083134174347,PScene
399.164643526077,10.0083131790161,PScene
10.0747981071472,10.0083119869232,WMFace
38.0813925266266,10.0083129405975,WMFace
92.109602689743,10.0083119869232,WMFace
119.115366458893,10.0083129405975,WMFace
173.12689614296,10.0083129405975,WMFace
252.142526388168,10.0083131790161,WMFace
330.157325744629,10.0083134174347,WMFace
357.163090705872,10.0083131790161,WMFace
66.1046702861786,10.0083115100861,WMScene
147.121962785721,10.0083124637604,WMScene
200.132660865784,10.0083115100861,WMScene
226.137593984604,10.008312702179,WMScene
280.149122714996,10.0083129405975,WMScene
305.153224229813,10.008312702179,WMScene
384.168854951859,10.0083131790161,WMScene
409.172956705093,10.0083136558533,WMScene
20.0831100940704,2.00166249275208,TestResp
48.0897054672241,2.00166296958923,TestResp
76.1129817962646,2.00166296958923,TestResp
129.12367939949,2.00166368484497,TestResp
157.130275249481,2.00166320800781,TestResp
210.14097237587,2.00166368484497,TestResp
236.145906686783,2.00166273117065,TestResp
262.150839567184,2.00166201591492,TestResp
