ROI,Feature_Decoding_Accuracy,Feature_Decoding_pval,Feature_Decoding_zval,Feature_Decoding_Accuracy(P),Feature_Decoding_pval(P),Feature_Decoding_zval(P),Feature_Decoding_Accuracy(WM),Feature_Decoding_pval(WM),Feature_Decoding_zval(WM),Task_Decoding_Accuracy,Task_Decoding_pval,Task_Decoding_zval,Task_Decoding_Accuracy(F),Task_Decoding_pval(F),Task_Decoding_zval(F),Task_Decoding_Accuracy(S),Task_Decoding_pval(S),Task_Decoding_zval(S),XOR_Decoding_Accuracy,XOR_Decoding_pval,XOR_Decoding_zval,CCGP_Feature_Decoding_Accuracy,CCGP_Feature_Decoding_pval,CCGP_Feature_Decoding_zval,CCGP_Task_Decoding_Accuracy,CCGP_Task_Decoding_pval,CCGP_Task_Decoding_zval,Shattering_Dimensionality
AuditoryAssociation,0.578125,0.0,4.121494566424284,0.56640625,0.004,2.543151414164993,0.57421875,0.002,2.8245315171803256,0.7841796875,0.0,15.737358790213326,0.7734375,0.0,10.341362662808434,0.77734375,0.0,10.373808948384479,0.5166015625,0.199,0.8940993202603231,0.5625,0.0,3.420529060819298,0.7294921875,0.0,12.680757967467308,0.6263020833333334
Insular & FrontoOpercular,0.52734375,0.06,1.5703116976652183,0.533203125,0.117,1.2043989766140166,0.5,0.508,0.006271817602750796,0.8046875,0.0,17.130758259890005,0.75390625,0.0,9.562563101242688,0.78125,0.0,10.328242069071019,0.4951171875,0.648,-0.31011224789109915,0.5107421875,0.279,0.5870175805669203,0.74609375,0.0,12.983258273896613,0.6090494791666666
MedialTemporal,0.6201171875,0.0,6.552074775350832,0.708984375,0.0,7.941675467274727,0.59765625,0.0,3.702019959072319,0.76171875,0.0,14.411135262928847,0.728515625,0.0,8.771997362925028,0.80078125,0.0,11.334548174917412,0.5107421875,0.289,0.5690246616812,0.625,0.0,6.642244697090001,0.7109375,0.0,11.535474709572508,0.630859375
LateralTemporal,0.609375,0.0,5.981006349383278,0.615234375,0.0,4.302568324639247,0.576171875,0.003,2.9310288759095404,0.810546875,0.0,16.55175781151288,0.775390625,0.0,10.536580432411032,0.81640625,0.0,12.187869181271259,0.509765625,0.309,0.5210814978149185,0.5908203125,0.0,4.983998319068999,0.7734375,0.0,14.557181239129244,0.6432291666666666
TPOJ,0.62109375,0.0,6.588817522108372,0.677734375,0.0,6.781239421743032,0.58203125,0.001,3.045126077659637,0.9287109375,0.0,23.770952587030152,0.9140625,0.0,15.521806540669795,0.91015625,0.0,15.810725104329173,0.560546875,0.0,3.4724338128115164,0.5791015625,0.0,4.563337373743925,0.8935546875,0.0,21.305415487384515,0.7034505208333334
SuperiorParietal,0.728515625,0.0,12.162892179927013,0.736328125,0.0,8.61950601218291,0.73828125,0.0,8.734300554374501,0.958984375,0.0,24.741813806452264,0.9375,0.0,16.789919652260895,0.953125,0.0,17.686191929561655,0.5517578125,0.002,2.816941322438542,0.685546875,0.0,9.922194490652751,0.939453125,0.0,22.773448655781618,0.7464192708333334
InferiorParietal,0.720703125,0.0,12.209598496254614,0.75390625,0.0,9.290105798996787,0.708984375,0.0,7.675686566534429,0.9375,0.0,24.320088516459464,0.8984375,0.0,15.12545002740826,0.921875,0.0,15.838969221116512,0.568359375,0.0,3.5569313618215346,0.671875,0.0,9.205941927871546,0.900390625,0.0,21.97680159984721,0.7421875
PosteriorCingulate,0.6708984375,0.0,9.302290378110504,0.765625,0.0,10.097297276677928,0.623046875,0.0,4.559301070547935,0.826171875,0.0,16.829972976883177,0.802734375,0.0,11.261294917736784,0.837890625,0.0,12.676812114152822,0.5390625,0.023,2.08538085099157,0.6474609375,0.0,7.693225673189234,0.7861328125,0.0,14.831497301371876,0.6787109375
ACC & MPFC,0.6103515625,0.0,5.902249142452991,0.642578125,0.0,5.296529261144956,0.533203125,0.112,1.2457815462583561,0.7744140625,0.0,14.51156388585457,0.728515625,0.0,8.599573116751904,0.74609375,0.0,9.420461751694852,0.4970703125,0.541,-0.10572313247810584,0.580078125,0.0,4.307287129238066,0.7392578125,0.0,13.152512670690216,0.6272786458333334
Orbital & PolarFrontal,0.6015625,0.0,5.445749907041087,0.578125,0.001,2.9176446369130042,0.541015625,0.065,1.5725197892764784,0.759765625,0.0,14.560748022799206,0.708984375,0.0,8.124882650537401,0.728515625,0.0,8.985160072563474,0.513671875,0.223,0.7673002175033511,0.5673828125,0.0,3.53650809402596,0.7392578125,0.0,13.2326158027064,0.625
InferoirFrontal,0.6474609375,0.0,8.091574306867074,0.666015625,0.0,6.526467325315321,0.591796875,0.0,3.539559154529925,0.8974609375,0.0,21.020242855506766,0.880859375,0.0,14.660030462837568,0.88671875,0.0,14.817236774736527,0.5478515625,0.005,2.629459792769969,0.6005859375,0.0,5.5781128443133055,0.8759765625,0.0,19.959851642772332,0.6975911458333334
DLPFC,0.6650390625,0.0,9.246766897005015,0.705078125,0.0,8.05002683052678,0.580078125,0.0,3.16415348050155,0.912109375,0.0,21.826482831616747,0.87109375,0.0,14.952134984286943,0.89453125,0.0,14.630200624028246,0.5458984375,0.008,2.528874803528221,0.6044921875,0.0,5.770129128575097,0.859375,0.0,19.08750655755512,0.7076822916666666
