ROI,Feature_Decoding_Accuracy,Feature_Decoding_pval,Feature_Decoding_zval,Feature_Decoding_Accuracy(P),Feature_Decoding_pval(P),Feature_Decoding_zval(P),Feature_Decoding_Accuracy(WM),Feature_Decoding_pval(WM),Feature_Decoding_zval(WM),Task_Decoding_Accuracy,Task_Decoding_pval,Task_Decoding_zval,Task_Decoding_Accuracy(F),Task_Decoding_pval(F),Task_Decoding_zval(F),Task_Decoding_Accuracy(S),Task_Decoding_pval(S),Task_Decoding_zval(S),XOR_Decoding_Accuracy,XOR_Decoding_pval,XOR_Decoding_zval,CCGP_Feature_Decoding_Accuracy,CCGP_Feature_Decoding_pval,CCGP_Feature_Decoding_zval,CCGP_Task_Decoding_Accuracy,CCGP_Task_Decoding_pval,CCGP_Task_Decoding_zval,Shattering_Dimensionality
31pv,0.525390625,0.103,1.2697965701334728,0.56640625,0.011,2.3735069508226423,0.51953125,0.251,0.6913438394366432,0.5927734375,0.0,4.592600692854404,0.5859375,0.002,3.061279916983666,0.591796875,0.001,3.2899107196823953,0.529296875,0.095,1.370898697086714,0.4755859375,0.897,-1.313375279382452,0.560546875,0.001,3.2083960238790854,0.5491536458333334
5m,0.505859375,0.404,0.2990410687451567,0.498046875,0.517,-0.03820346794415852,0.5390625,0.085,1.4403382689215993,0.623046875,0.0,6.298372749872582,0.572265625,0.005,2.5227055584446547,0.63671875,0.0,4.7084390479907325,0.529296875,0.074,1.4516202091881967,0.4765625,0.892,-1.2083187632303956,0.5830078125,0.0,4.380160219811941,0.552734375
5mv,0.55078125,0.006,2.6607771577395085,0.552734375,0.023,2.0048274999931994,0.556640625,0.013,2.0797144296396066,0.6630859375,0.0,8.390297661682782,0.64453125,0.0,5.460157373445645,0.673828125,0.0,6.390371313064719,0.5400390625,0.026,1.9930387723882959,0.521484375,0.129,1.1722880611982038,0.6005859375,0.0,5.2900834011782365,0.5846354166666666
23c,0.5537109375,0.008,2.7050953220883303,0.578125,0.001,2.9007875408891883,0.533203125,0.104,1.252729636286078,0.6806640625,0.0,9.398389235890935,0.646484375,0.0,5.560667171720777,0.66796875,0.0,6.286512430272129,0.5244140625,0.099,1.2910558752454109,0.5185546875,0.17,0.9672263949085554,0.6298828125,0.0,6.796962023828101,0.5862630208333334
5L,0.5517578125,0.007,2.478157893195851,0.537109375,0.111,1.2900661523379926,0.525390625,0.169,0.9578316892714105,0.640625,0.0,7.2433463300613,0.583984375,0.001,3.2060890099273864,0.63671875,0.0,5.071837850938371,0.49609375,0.588,-0.19131051583496286,0.53125,0.058,1.6200229860204816,0.6103515625,0.0,5.873835782558606,0.5628255208333334
24dd,0.5048828125,0.419,0.24695327895401134,0.529296875,0.145,1.1270617744567464,0.486328125,0.71,-0.5105895885624232,0.6484375,0.0,7.67072935826784,0.576171875,0.002,2.751498978584993,0.64453125,0.0,5.545581317221577,0.5146484375,0.219,0.8058897188507629,0.4931640625,0.643,-0.3718778311762128,0.611328125,0.0,5.734843441843937,0.5559895833333334
24dv,0.5390625,0.025,1.973092790452715,0.5390625,0.083,1.4139828437651347,0.517578125,0.289,0.6303883702093245,0.630859375,0.0,6.643552988532862,0.615234375,0.0,4.3373257850602736,0.619140625,0.0,4.400943343284231,0.5009765625,0.498,0.04746011688726098,0.5341796875,0.036,1.7891102322898111,0.5966796875,0.0,5.041285551567845,0.5569661458333334
7AL,0.5341796875,0.066,1.5983505410850485,0.572265625,0.006,2.5038531735169887,0.513671875,0.331,0.5431623519921912,0.638671875,0.0,6.829651204503517,0.6171875,0.0,4.4080962323639055,0.642578125,0.0,5.321631664530352,0.5107421875,0.293,0.5698717917967672,0.5185546875,0.17,0.9756759881010494,0.6025390625,0.0,5.559252374714541,0.5611979166666666
SCEF,0.5224609375,0.121,1.1545057471925115,0.552734375,0.03,1.8931222558052592,0.521484375,0.219,0.8009695528300425,0.7431640625,0.0,12.634271051293412,0.708984375,0.0,7.733622688272065,0.732421875,0.0,8.589199208329495,0.4931640625,0.641,-0.3258049870083013,0.51171875,0.273,0.6190437724781763,0.71484375,0.0,11.237799234205413,0.5862630208333334
6ma,0.5126953125,0.249,0.6843267701739987,0.51171875,0.33,0.4601861737236165,0.501953125,0.458,0.13601514467406878,0.7236328125,0.0,11.210223657845786,0.703125,0.0,7.623731820168619,0.703125,0.0,7.814194099143631,0.5126953125,0.263,0.6435719287564903,0.5107421875,0.308,0.5599928756627003,0.703125,0.0,10.352018966246234,0.5830078125
7Am,0.53125,0.057,1.6115057382296505,0.552734375,0.025,1.8431140822351542,0.529296875,0.141,1.0876119465202612,0.7119140625,0.0,10.775552205910289,0.6640625,0.0,5.8488335842115795,0.705078125,0.0,7.552438228904807,0.5302734375,0.062,1.592021092209064,0.5,0.507,0.026770063458709043,0.6494140625,0.0,7.858063665959382,0.5911458333333334
7PL,0.576171875,0.0,3.877323635669574,0.671875,0.0,6.225344300282702,0.55859375,0.014,2.13369930959358,0.73828125,0.0,11.931561014124323,0.724609375,0.0,8.371465136573185,0.755859375,0.0,9.277252846363337,0.5712890625,0.0,3.6557404634462434,0.5341796875,0.041,1.7646208504996712,0.685546875,0.0,9.939171852565762,0.6285807291666666
7PC,0.513671875,0.253,0.7213213794225043,0.5703125,0.003,2.58110070460938,0.4921875,0.65,-0.3617254172908726,0.65625,0.0,8.081903819626133,0.6171875,0.0,4.3622956511168764,0.650390625,0.0,5.560525566408976,0.5205078125,0.164,1.0609276636012983,0.4814453125,0.832,-1.0168198873465004,0.6142578125,0.0,6.152554803507036,0.5634765625
LIPv,0.517578125,0.179,0.9078749703890479,0.580078125,0.0,2.9367149499573695,0.4765625,0.812,-0.8596631909442111,0.7490234375,0.0,12.61982060909475,0.701171875,0.0,7.210713943722329,0.748046875,0.0,9.501818851955274,0.5419921875,0.016,2.147842084038839,0.5087890625,0.34,0.47474318168628704,0.708984375,0.0,11.754713733158571,0.6028645833333334
VIP,0.54296875,0.018,2.1651490150102686,0.60546875,0.0,3.781678526805492,0.552734375,0.032,1.8353216276484767,0.7236328125,0.0,11.262051822912513,0.66796875,0.0,6.057673247728027,0.71484375,0.0,7.846961380694178,0.5537109375,0.005,2.7935099188146535,0.498046875,0.579,-0.1547706139156543,0.662109375,0.0,8.575029678749932,0.6067708333333334
MIP,0.6181640625,0.0,5.938302262345366,0.716796875,0.0,7.638505203042248,0.51953125,0.272,0.6652868710385921,0.7939453125,0.0,15.494468536290848,0.775390625,0.0,10.066700453520376,0.765625,0.0,9.478381905952316,0.5458984375,0.008,2.429757276162081,0.609375,0.0,5.627910443845977,0.73046875,0.0,12.962109150841863,0.6526692708333334
1,0.51953125,0.137,1.1016746362099696,0.5625,0.013,2.374678747861806,0.49609375,0.571,-0.14353298032069498,0.7158203125,0.0,10.916092479428196,0.654296875,0.0,5.880976923742611,0.70703125,0.0,7.9128718030678815,0.52734375,0.08,1.381550760361812,0.5126953125,0.237,0.7144984541048863,0.666015625,0.0,9.38409782474872,0.5875651041666666
2,0.4912109375,0.693,-0.4730912039917561,0.564453125,0.009,2.4092905188141693,0.544921875,0.043,1.7521561283655105,0.677734375,0.0,9.715926843582531,0.64453125,0.0,5.3701735493604,0.6796875,0.0,6.884298746673725,0.53125,0.053,1.6100161177992547,0.505859375,0.381,0.35571125314820917,0.62890625,0.0,7.42515866655771,0.5667317708333334
3a,0.537109375,0.023,1.9659997037630308,0.5546875,0.024,2.0125773552678865,0.462890625,0.917,-1.3386309379584878,0.677734375,0.0,9.093392740621894,0.615234375,0.0,4.293314173315532,0.67578125,0.0,6.635466433283405,0.4892578125,0.751,-0.625952710766188,0.5078125,0.323,0.4692749427437835,0.6572265625,0.0,8.6539130179467,0.5680338541666666
6d,0.4931640625,0.617,-0.3022514119650536,0.53515625,0.103,1.2920639842431074,0.46875,0.875,-1.169916961413717,0.66015625,0.0,8.042726745779039,0.615234375,0.0,4.350218737911115,0.693359375,0.0,7.402428958603791,0.51953125,0.174,0.9550416695235429,0.529296875,0.075,1.4909709712533323,0.6181640625,0.0,6.1174671369200855,0.5576171875
6mp,0.5390625,0.024,2.0395694335352026,0.541015625,0.073,1.5064170921858815,0.5078125,0.393,0.3009829036141773,0.6474609375,0.0,7.565002641855026,0.6171875,0.0,4.406998093254603,0.634765625,0.0,5.159262414185842,0.5185546875,0.177,0.9944141823260176,0.5166015625,0.184,0.8615923900806384,0.587890625,0.0,4.719428864280957,0.568359375
6v,0.5419921875,0.018,2.1800237706129044,0.56640625,0.012,2.2980621696598975,0.552734375,0.027,1.8683427421908356,0.7119140625,0.0,10.466923762632133,0.68359375,0.0,7.040933897451358,0.716796875,0.0,7.983152750306166,0.529296875,0.079,1.470299667240803,0.4970703125,0.552,-0.14215592755829254,0.6552734375,0.0,8.274278754608968,0.5944010416666666
p24pr,0.505859375,0.385,0.2873931921898252,0.484375,0.699,-0.4972452340037246,0.576171875,0.007,2.7865521010552246,0.61328125,0.0,5.8530565123244935,0.615234375,0.0,4.2678451303892775,0.58203125,0.002,3.142703409404921,0.50390625,0.437,0.18590162796149454,0.4970703125,0.591,-0.1670271687658086,0.5927734375,0.0,5.071704960191823,0.541015625
33pr,0.5078125,0.361,0.38233111325403535,0.513671875,0.304,0.5466778020051286,0.55859375,0.015,2.1213555030131874,0.59765625,0.0,4.948527496207345,0.5859375,0.0,3.1650356729558253,0.599609375,0.0,3.6539349934585696,0.521484375,0.129,1.1314209819980077,0.515625,0.225,0.8017672244257846,0.5595703125,0.002,3.0509852167425526,0.5423177083333334
a24pr,0.5068359375,0.405,0.2896464005468837,0.515625,0.319,0.5587688512617038,0.525390625,0.228,0.8284455672769946,0.59765625,0.0,4.831336597546973,0.552734375,0.037,1.9485327652745277,0.630859375,0.0,4.620904155699088,0.5419921875,0.021,2.1216754524743573,0.4677734375,0.949,-1.6344060274179322,0.576171875,0.0,4.068665252734391,0.548828125
p32pr,0.53125,0.047,1.6562657101800375,0.533203125,0.118,1.2405857374872906,0.4765625,0.804,-0.8425431330108027,0.67578125,0.0,9.121895004470113,0.63671875,0.0,5.214961706243944,0.677734375,0.0,6.656498911945601,0.5283203125,0.081,1.4418410219102842,0.5029296875,0.469,0.1362867016786371,0.65234375,0.0,8.214182694726677,0.5784505208333334
a24,0.5439453125,0.011,2.2303257498437468,0.52734375,0.173,0.9587986610431283,0.537109375,0.107,1.323021868475281,0.544921875,0.01,2.3502079459578287,0.537109375,0.089,1.414778558430232,0.54296875,0.061,1.5634761603291931,0.498046875,0.541,-0.10852654477580544,0.51953125,0.185,0.939044384662766,0.5458984375,0.001,2.4761756913978643,0.5289713541666666
d32,0.4775390625,0.859,-1.0574020266985522,0.474609375,0.836,-0.9156994949067228,0.505859375,0.423,0.24627935227339362,0.634765625,0.0,6.687928906842035,0.603515625,0.0,3.8365920917902785,0.646484375,0.0,5.358909073331512,0.5224609375,0.15,1.1021685701087656,0.46875,0.958,-1.6866169991016102,0.6015625,0.0,5.323551769728858,0.544921875
8BM,0.517578125,0.176,0.963017152401127,0.5546875,0.026,2.0179685276347192,0.515625,0.316,0.5429833076475319,0.650390625,0.0,7.683118168310756,0.658203125,0.0,5.965364359949542,0.626953125,0.0,4.727079084659297,0.537109375,0.024,2.03600005838904,0.509765625,0.328,0.48947822833732707,0.599609375,0.0,5.335284599749364,0.568359375
p32,0.4677734375,0.94,-1.614835150961839,0.48046875,0.752,-0.6502548230945272,0.4921875,0.629,-0.2907643415022753,0.576171875,0.0,4.013174886654887,0.54296875,0.077,1.4852518147568043,0.59375,0.002,3.4587557756969156,0.484375,0.791,-0.8153076066400666,0.4833984375,0.838,-0.9540250537823887,0.5595703125,0.001,3.094967938657302,0.5094401041666666
10r,0.5224609375,0.118,1.1713023942134124,0.568359375,0.007,2.387036132231432,0.46484375,0.895,-1.1852115577548152,0.53125,0.051,1.703101729286018,0.53125,0.146,1.1214299771450509,0.515625,0.283,0.593203462348165,0.517578125,0.195,0.9011641044910494,0.4990234375,0.561,-0.11835746705464313,0.525390625,0.097,1.3603169612419415,0.5237630208333334
47m,0.5419921875,0.015,2.1851931936878675,0.6171875,0.0,4.277255481088139,0.509765625,0.401,0.3041742060901685,0.615234375,0.0,5.994165554070672,0.62890625,0.0,4.792241542966557,0.609375,0.0,4.027624417822107,0.537109375,0.032,1.8573088891564031,0.5244140625,0.122,1.2294463857315603,0.5654296875,0.001,3.416299532178494,0.5647786458333334
8Av,0.5439453125,0.016,2.22371541078569,0.59375,0.0,3.5313021135711504,0.5234375,0.198,0.8843985370653789,0.7021484375,0.0,10.360565255504223,0.6953125,0.0,7.396121845895756,0.701171875,0.0,7.437147237646026,0.5224609375,0.145,1.1008924223077703,0.515625,0.195,0.8506705437115278,0.6416015625,0.0,7.905318653098491,0.5895182291666666
8Ad,0.5322265625,0.047,1.6869674629324096,0.568359375,0.006,2.4997650383349175,0.515625,0.282,0.5740006846952342,0.578125,0.0,3.83802792600032,0.548828125,0.038,1.7794739488450746,0.5859375,0.001,3.1630963343344494,0.51171875,0.308,0.5786724549848006,0.515625,0.232,0.8035995575202582,0.552734375,0.005,2.9128949313445895,0.5406901041666666
9m,0.5458984375,0.013,2.3348671998370376,0.572265625,0.004,2.7283379477119585,0.53515625,0.091,1.3358478588197609,0.669921875,0.0,9.005543215910105,0.705078125,0.0,7.920231645985166,0.638671875,0.0,5.254788471431994,0.544921875,0.012,2.284337651403727,0.5244140625,0.103,1.3148581849437,0.6142578125,0.0,6.220528542355685,0.5869140625
8BL,0.541015625,0.017,2.124450071044737,0.546875,0.044,1.7193163795282767,0.552734375,0.031,1.9373142059540032,0.630859375,0.0,6.648821426675368,0.654296875,0.0,5.63769914746226,0.650390625,0.0,5.454977180929545,0.5703125,0.0,3.543325966808465,0.501953125,0.456,0.14301715666275377,0.58984375,0.0,4.784969918711203,0.5807291666666666
9p,0.5390625,0.026,1.9107899769986672,0.546875,0.054,1.6916353944633524,0.533203125,0.129,1.1603698922777856,0.599609375,0.0,5.374620436087516,0.59765625,0.001,3.6083296324700362,0.556640625,0.022,2.108158603101543,0.5146484375,0.239,0.7234143449124772,0.515625,0.193,0.8770803959074058,0.583984375,0.0,4.4654845560593746,0.5511067708333334
10d,0.5322265625,0.034,1.8050403967567343,0.57421875,0.003,2.6990817351020464,0.5,0.524,0.004232355116659298,0.6142578125,0.0,5.959657823814121,0.607421875,0.0,3.825778922982654,0.57421875,0.002,2.832841988016659,0.544921875,0.007,2.4364188531937803,0.5205078125,0.146,1.0729138918755259,0.564453125,0.0,3.4005601236315934,0.5638020833333334
8C,0.5517578125,0.002,2.706871847926448,0.63671875,0.0,4.990008594101806,0.537109375,0.092,1.3875077230039226,0.79296875,0.0,15.203000947711423,0.76171875,0.0,9.758997056430353,0.826171875,0.0,12.315895740419636,0.58203125,0.0,4.2035020045221945,0.4873046875,0.763,-0.6788465837589681,0.728515625,0.0,12.623587065337066,0.6422526041666666
