ROI,Feature_Decoding_Accuracy,Feature_Decoding_pval,Feature_Decoding_zval,Feature_Decoding_Accuracy(P),Feature_Decoding_pval(P),Feature_Decoding_zval(P),Feature_Decoding_Accuracy(WM),Feature_Decoding_pval(WM),Feature_Decoding_zval(WM),Task_Decoding_Accuracy,Task_Decoding_pval,Task_Decoding_zval,Task_Decoding_Accuracy(F),Task_Decoding_pval(F),Task_Decoding_zval(F),Task_Decoding_Accuracy(S),Task_Decoding_pval(S),Task_Decoding_zval(S),XOR_Decoding_Accuracy,XOR_Decoding_pval,XOR_Decoding_zval,CCGP_Feature_Decoding_Accuracy,CCGP_Feature_Decoding_pval,CCGP_Feature_Decoding_zval,CCGP_Task_Decoding_Accuracy,CCGP_Task_Decoding_pval,CCGP_Task_Decoding_zval,Shattering_Dimensionality
AuditoryAssociation,0.5608723958333333,0.0,3.311046982016346,0.5755208333333333,0.003,2.8942582916235593,0.529296875,0.136,1.0923301749099568,0.6536458333333333,0.0,8.34696156438564,0.6516927083333333,0.0,5.935292140678968,0.625,0.0,4.818290620869529,0.4889322916666667,0.708,-0.5670242174494683,0.53125,0.034,1.721991238714467,0.6217447916666666,0.0,6.906914211553004,0.5678168402777778
Insular & FrontoOpercular,0.5514322916666667,0.001,2.852856385807359,0.5299479166666667,0.14,1.0893974576821517,0.48828125,0.709,-0.49161327813342726,0.619140625,0.0,6.658524625568675,0.6419270833333333,0.0,5.440777146324157,0.5930989583333333,0.0,3.567252263736093,0.5192057291666666,0.16,1.0449060716370804,0.50390625,0.406,0.25129595633151436,0.61328125,0.0,6.301073373766831,0.5632595486111112
MedialTemporal,0.5810546875,0.0,4.461234543701523,0.6145833333333333,0.0,4.34363785773939,0.537109375,0.083,1.395046355555119,0.65234375,0.0,8.455417299749417,0.6119791666666667,0.0,4.199911415486918,0.6790364583333333,0.0,6.800058742412175,0.49641927083333337,0.569,-0.2012523162043668,0.572265625,0.0,3.99834255678922,0.6552734375,0.0,8.671594775437775,0.5766059027777778
LateralTemporal,0.5970052083333333,0.0,5.249496733930688,0.5657552083333333,0.011,2.428732886342218,0.599609375,0.0,3.872765410949383,0.7532552083333333,0.0,14.460529294578505,0.734375,0.0,9.179265230445566,0.70703125,0.0,8.171440748323493,0.5022786458333334,0.427,0.1643532860238772,0.5647786458333333,0.0,3.645382529013004,0.7073567708333334,0.0,11.312617888930085,0.6175130208333334
TPOJ,0.623046875,0.0,6.475002713984837,0.5950520833333333,0.0,3.7251712055223547,0.6197916666666667,0.0,4.5674006679662424,0.7652994791666667,0.0,14.617474071805965,0.7447916666666667,0.0,9.497949814805361,0.75,0.0,9.886515873829667,0.5426432291666667,0.007,2.3329243397926462,0.580078125,0.0,4.466035314277646,0.7076822916666666,0.0,12.03490715302693,0.6436631944444445
SuperiorParietal,0.6549479166666667,0.0,8.295035333030514,0.6243489583333333,0.0,4.564575617322612,0.7389322916666667,0.0,9.131042529701652,0.8173828125,0.0,16.74167669527761,0.7643229166666667,0.0,10.344424158160416,0.8528645833333333,0.0,13.249014748524363,0.55859375,0.001,3.096195216801056,0.60546875,0.0,5.706936676698445,0.7779947916666666,0.0,15.872077444620908,0.676974826388889
InferiorParietal,0.6748046875,0.0,9.554429265070969,0.6393229166666667,0.0,5.392298754674575,0.6751302083333333,0.0,6.450722812373725,0.82421875,0.0,17.328139007042033,0.75390625,0.0,9.52106714007591,0.8235677083333333,0.0,13.162975253315242,0.5432942708333333,0.01,2.289736815414718,0.6305338541666666,0.0,7.184443230269278,0.75,0.0,13.639365364122083,0.6807725694444443
PosteriorCingulate,0.65625,0.0,8.445132280469084,0.6575520833333333,0.0,5.882855115411687,0.70703125,0.0,7.600175591301667,0.8108723958333333,0.0,16.498370521647765,0.7688802083333333,0.0,10.743005721746588,0.8072916666666667,0.0,12.233828905381376,0.5709635416666667,0.0,3.864678355916004,0.6223958333333334,0.0,7.000455778505159,0.76171875,0.0,14.209358885478286,0.6793619791666666
ACC & MPFC,0.5618489583333333,0.0,3.4036318471309888,0.5598958333333333,0.012,2.2479778136136073,0.5709635416666667,0.004,2.648832066251793,0.69140625,0.0,10.469049291478761,0.6653645833333333,0.0,6.134205941125144,0.66015625,0.0,6.419064160621392,0.5192057291666667,0.146,1.0574811297142455,0.5553385416666666,0.001,3.0373856471308143,0.6409505208333334,0.0,8.057421511053374,0.5908203125
Orbital & PolarFrontal,0.5472005208333334,0.002,2.5486338156696937,0.51171875,0.314,0.485423733936486,0.55078125,0.033,1.8632730284131338,0.6643880208333333,0.0,9.203698376201707,0.67578125,0.0,6.8570725804353145,0.6614583333333333,0.0,6.115781629263178,0.5250651041666667,0.08,1.4675557068721592,0.5380859375,0.021,2.0756282048498567,0.646484375,0.0,8.217094703792478,0.578884548611111
InferoirFrontal,0.6175130208333333,0.0,6.593274843569784,0.62890625,0.0,4.9205829139343,0.6028645833333333,0.0,4.004931610376834,0.7799479166666667,0.0,15.10823010974323,0.7604166666666667,0.0,9.960611618660234,0.8092447916666667,0.0,12.130046405979469,0.5442708333333333,0.01,2.399146913748352,0.5833333333333334,0.0,4.530906584589325,0.76953125,0.0,15.466925495333749,0.647243923611111
DLPFC,0.6243489583333333,0.0,6.575449098306906,0.5924479166666667,0.0,3.5556430574672633,0.6204427083333333,0.0,4.576523881247831,0.7981770833333333,0.0,15.932434985147435,0.7903645833333333,0.0,11.687073571439916,0.7734375,0.0,10.536791912508079,0.5286458333333333,0.07,1.5067701948072427,0.5852864583333334,0.0,4.496592338321215,0.7591145833333334,0.0,14.863319833400439,0.6503906249999999
