ROI,Feature_Decoding_Accuracy,Feature_Decoding_pval,Feature_Decoding_zval,Feature_Decoding_Accuracy(P),Feature_Decoding_pval(P),Feature_Decoding_zval(P),Feature_Decoding_Accuracy(WM),Feature_Decoding_pval(WM),Feature_Decoding_zval(WM),Task_Decoding_Accuracy,Task_Decoding_pval,Task_Decoding_zval,Task_Decoding_Accuracy(F),Task_Decoding_pval(F),Task_Decoding_zval(F),Task_Decoding_Accuracy(S),Task_Decoding_pval(S),Task_Decoding_zval(S),XOR_Decoding_Accuracy,XOR_Decoding_pval,XOR_Decoding_zval,CCGP_Feature_Decoding_Accuracy,CCGP_Feature_Decoding_pval,CCGP_Feature_Decoding_zval,CCGP_Task_Decoding_Accuracy,CCGP_Task_Decoding_pval,CCGP_Task_Decoding_zval,Shattering_Dimensionality
PEF,0.525390625,0.101,1.3098577529786668,0.52734375,0.174,1.001177752941778,0.568359375,0.009,2.524614567664975,0.7509765625,0.0,12.632820108813865,0.708984375,0.0,7.5623630687367305,0.763671875,0.0,9.825279385521025,0.5322265625,0.047,1.639930944468091,0.5126953125,0.253,0.7113415232705637,0.7275390625,0.0,12.303264053308254,0.6028645833333334
55b,0.5927734375,0.0,4.975979569253413,0.625,0.0,4.751298534771967,0.6015625,0.0,3.788696697574181,0.8046875,0.0,15.86964380407982,0.765625,0.0,10.133818585108225,0.751953125,0.0,9.552502430497428,0.5595703125,0.001,3.1068406228531558,0.5703125,0.0,3.781930837525708,0.7548828125,0.0,13.868733150306847,0.65234375
V3A,0.6669921875,0.0,8.856950148691014,0.71875,0.0,8.005318004802943,0.61328125,0.0,4.277235673416503,0.96875,0.0,24.289626773926198,0.951171875,0.0,18.012889008218803,0.97265625,0.0,18.373819190248277,0.5888671875,0.0,4.56021203515749,0.58203125,0.0,4.540719828360793,0.943359375,0.0,24.35703576392553,0.7415364583333334
RSC,0.57421875,0.0,3.7329314135320857,0.57421875,0.0,2.8661529160210173,0.56640625,0.008,2.397719771193324,0.6171875,0.0,6.079952583195382,0.607421875,0.0,4.23811307300994,0.6328125,0.0,4.799009553009895,0.537109375,0.03,1.962569799293093,0.5341796875,0.028,1.8516643789552596,0.5888671875,0.0,5.0138703442328545,0.576171875
POS2,0.6455078125,0.0,7.637410072160136,0.62109375,0.0,4.454564782916793,0.658203125,0.0,5.728570567651436,0.7216796875,0.0,11.293501577599976,0.66796875,0.0,6.561465569179906,0.724609375,0.0,8.816596741699485,0.5498046875,0.002,2.7175836982666812,0.6025390625,0.0,5.474827941826868,0.6767578125,0.0,9.570944483189205,0.6389973958333334
V7,0.6533203125,0.0,7.905126946932951,0.669921875,0.0,6.209917191738392,0.6015625,0.0,3.840217317461722,0.85546875,0.0,17.85001915395317,0.8359375,0.0,13.048935666790044,0.869140625,0.0,13.175142883519715,0.533203125,0.043,1.762664583694165,0.6005859375,0.0,5.388339953115255,0.8427734375,0.0,18.0328190798659,0.6806640625
IPS1,0.767578125,0.0,14.695477137624833,0.802734375,0.0,10.989034477255824,0.71875,0.0,8.152017465888518,0.8623046875,0.0,18.29999785071302,0.865234375,0.0,13.734905889348829,0.89453125,0.0,15.088003143919531,0.5927734375,0.0,4.707485145857574,0.7353515625,0.0,12.57770024042898,0.8388671875,0.0,18.271196525732726,0.7408854166666666
FFC,0.61328125,0.0,6.074632474507949,0.642578125,0.0,5.434419983946749,0.580078125,0.001,3.16393741872433,0.84765625,0.0,17.971696945147364,0.826171875,0.0,12.02098153431432,0.888671875,0.0,15.22743958646667,0.5048828125,0.421,0.2388388501282617,0.5986328125,0.0,5.457180099491223,0.8369140625,0.0,18.394073282268295,0.6552734375
V3B,0.732421875,0.0,11.574100928292237,0.755859375,0.0,9.645320689356373,0.673828125,0.0,6.278110366807677,0.8232421875,0.0,16.295192034059273,0.7890625,0.0,10.4445396033592,0.845703125,0.0,12.561714746197502,0.55859375,0.003,2.9043162840712125,0.685546875,0.0,9.641872168638496,0.7255859375,0.0,12.331776829113501,0.7047526041666666
LO1,0.65625,0.0,8.022177051576154,0.6953125,0.0,7.528531774918761,0.650390625,0.0,5.730151916065743,0.951171875,0.0,23.311340672393282,0.9296875,0.0,15.98004882211861,0.96484375,0.0,17.06008752619226,0.5537109375,0.004,2.801957813753621,0.611328125,0.0,5.9120558861292265,0.9345703125,0.0,23.55751851101659,0.7203776041666666
LO2,0.6240234375,0.0,6.140726889291614,0.658203125,0.0,5.951384974540532,0.623046875,0.0,4.469490665385706,0.955078125,0.0,23.046141608325037,0.9453125,0.0,17.133999458560123,0.953125,0.0,16.684423899107287,0.51171875,0.261,0.652350830724977,0.5859375,0.0,4.8516157625251335,0.94140625,0.0,23.14014491244058,0.6969401041666666
PIT,0.6201171875,0.0,6.0295693434253606,0.654296875,0.0,5.5784193623651115,0.578125,0.007,2.7836096669578714,0.9130859375,0.0,21.358978090256205,0.908203125,0.0,15.72973536595493,0.9375,0.0,16.647824227520214,0.5224609375,0.112,1.2088220031397905,0.5537109375,0.002,2.9990085182569004,0.884765625,0.0,21.362792300083285,0.6852213541666666
MT,0.5859375,0.0,4.412664939138738,0.642578125,0.0,5.30225368589564,0.54296875,0.058,1.6418343498195433,0.908203125,0.0,21.57975179155077,0.89453125,0.0,14.428023474554255,0.921875,0.0,15.484384150795377,0.53125,0.058,1.571561150671699,0.5615234375,0.0,3.424157423791279,0.896484375,0.0,21.45959741132365,0.6751302083333334
A1,0.48046875,0.845,-0.9904780809713587,0.52734375,0.173,0.9842690344902022,0.51171875,0.345,0.4307159168621003,0.58984375,0.0,4.477003094463009,0.568359375,0.009,2.4273787119783248,0.564453125,0.01,2.36431633310931,0.5068359375,0.397,0.3038453017289127,0.50390625,0.443,0.1866539269851436,0.5654296875,0.0,3.4920521965208837,0.5257161458333334
PSL,0.5927734375,0.0,4.836051615223159,0.560546875,0.009,2.2886211832568013,0.591796875,0.0,3.418295668611138,0.7490234375,0.0,12.942787575435746,0.720703125,0.0,8.478921354796297,0.767578125,0.0,10.277256048337689,0.5556640625,0.003,2.909902904384612,0.548828125,0.003,2.5773173611379083,0.708984375,0.0,11.216051223771972,0.6324869791666666
SFL,0.5205078125,0.159,1.0601218865777708,0.51171875,0.352,0.4096339575438074,0.52734375,0.171,0.9963511908711069,0.7236328125,0.0,11.615398956320032,0.681640625,0.0,6.704872357066298,0.70703125,0.0,7.623192668884814,0.486328125,0.764,-0.714611301110277,0.5390625,0.023,2.0168025557037814,0.69921875,0.0,10.670334486816536,0.5768229166666666
PCV,0.6318359375,0.0,6.892763722564834,0.62109375,0.0,4.27594515165528,0.662109375,0.0,5.765433726618343,0.654296875,0.0,8.085732950060748,0.640625,0.0,5.466747501206149,0.646484375,0.0,5.516910397097146,0.52734375,0.088,1.4002816613674134,0.5751953125,0.0,4.126362376467756,0.623046875,0.0,6.999113753141234,0.6044921875
STV,0.5625,0.0,3.3508213460596776,0.5625,0.006,2.411112527714541,0.541015625,0.06,1.5715495929029732,0.71484375,0.0,11.140931419947277,0.66796875,0.0,5.993715895959533,0.7109375,0.0,8.096704800708643,0.53515625,0.034,1.860832615812512,0.51953125,0.155,1.0573297211636843,0.6337890625,0.0,7.204413942581804,0.6041666666666666
7Pm,0.6806640625,0.0,9.203883994432573,0.662109375,0.0,6.097207468068408,0.6640625,0.0,5.999379749220402,0.72265625,0.0,11.666906120214845,0.677734375,0.0,6.682119640073417,0.724609375,0.0,8.243152371229296,0.5283203125,0.058,1.5119284906891048,0.6396484375,0.0,7.231032685011965,0.677734375,0.0,9.752644359713555,0.6438802083333334
7m,0.5615234375,0.0,3.120496824800787,0.5,0.506,0.027494163978247357,0.568359375,0.006,2.504017959823955,0.638671875,0.0,7.13740622577903,0.580078125,0.0,3.07317069356191,0.619140625,0.0,4.4205385027892445,0.5048828125,0.437,0.21130618040916116,0.546875,0.006,2.482618405417077,0.599609375,0.0,5.580981126381416,0.568359375
POS1,0.576171875,0.0,4.031925012397857,0.6171875,0.0,4.4313388027104414,0.6015625,0.0,3.955513251454213,0.66796875,0.0,9.080401001512543,0.65625,0.0,5.944396367326135,0.701171875,0.0,7.8349534681924675,0.515625,0.224,0.7953619832035107,0.5693359375,0.0,3.7232038065599697,0.6142578125,0.0,6.522530179134175,0.5865885416666666
23d,0.53515625,0.035,1.8235426522842813,0.494140625,0.627,-0.2739318733458339,0.52734375,0.182,0.9838986600009,0.587890625,0.0,4.549386051932488,0.560546875,0.004,2.370684120668866,0.578125,0.003,2.9409652811593636,0.4892578125,0.725,-0.5461764927375431,0.5498046875,0.006,2.6264999167164524,0.5732421875,0.0,3.9287153523923135,0.5374348958333334
v23ab,0.55859375,0.0,2.9955932128903977,0.544921875,0.05,1.6182992513430439,0.56640625,0.006,2.4623337170145683,0.611328125,0.0,5.581778156733605,0.611328125,0.0,4.177657710137993,0.607421875,0.0,3.908448519179509,0.5166015625,0.198,0.8644376083762181,0.5537109375,0.002,2.826085418769387,0.59375,0.0,4.983153347584372,0.5621744791666666
d23ab,0.56640625,0.0,3.409851232195818,0.572265625,0.001,2.6917596120884326,0.548828125,0.043,1.7718238538769049,0.6328125,0.0,6.735910750299404,0.58203125,0.004,2.994416256170927,0.609375,0.0,4.066296174170903,0.5341796875,0.042,1.7203088561968742,0.576171875,0.0,4.061824441230578,0.60546875,0.0,5.619919962102493,0.5777994791666666
31pv,0.5791015625,0.0,4.078466748308844,0.56640625,0.005,2.4012914157971506,0.5859375,0.001,3.1985055001518172,0.62109375,0.0,5.8920724347406805,0.583984375,0.0,3.1355465888445573,0.615234375,0.0,4.226138835436682,0.5126953125,0.293,0.6214517302844369,0.5546875,0.0,2.928282307808403,0.6005859375,0.0,5.327681603918969,0.5709635416666666
5m,0.5126953125,0.268,0.6702227222182408,0.494140625,0.616,-0.23542979467039737,0.546875,0.055,1.6441561492925676,0.61328125,0.0,5.6906329878270565,0.583984375,0.0,3.2234830598756212,0.61328125,0.0,4.369439901231362,0.5126953125,0.28,0.6287309022134269,0.53515625,0.025,1.9238192826005172,0.599609375,0.0,5.182185903181025,0.5462239583333334
5mv,0.572265625,0.0,3.741419811847779,0.5546875,0.016,2.037438484925416,0.556640625,0.027,2.0397469977734426,0.615234375,0.0,6.109606515853774,0.57421875,0.004,2.832958843361871,0.640625,0.0,5.356678271505636,0.490234375,0.691,-0.48961523409719115,0.552734375,0.004,2.8242210088920903,0.5947265625,0.0,5.1711248506734195,0.5592447916666666
23c,0.640625,0.0,7.254761288439375,0.623046875,0.0,4.548909598916511,0.630859375,0.0,4.983788485446876,0.6728515625,0.0,9.195284702012367,0.603515625,0.0,3.7358993503386073,0.662109375,0.0,6.071398205428041,0.5400390625,0.025,1.9944435084192922,0.6015625,0.0,5.355021637849399,0.6083984375,0.0,5.874632093575224,0.6178385416666666
5L,0.5380859375,0.025,1.9953141234065779,0.509765625,0.387,0.3193639855903146,0.55859375,0.019,2.1559234170139403,0.6328125,0.0,6.927279125506954,0.59765625,0.0,3.550130504558057,0.642578125,0.0,5.415656128613541,0.53515625,0.043,1.8204250095604337,0.5185546875,0.182,0.9358280521577611,0.5986328125,0.0,5.282973833682007,0.5686848958333334
24dd,0.521484375,0.123,1.2088056665716078,0.5,0.516,-0.016776234340443733,0.5,0.502,0.01836574445315151,0.6259765625,0.0,6.524947451588073,0.578125,0.002,2.9586067717486935,0.58203125,0.001,3.040261336950913,0.482421875,0.846,-0.9773709490448755,0.5234375,0.104,1.261026923835047,0.60546875,0.0,5.904510692528355,0.5432942708333334
24dv,0.52734375,0.082,1.409052404478139,0.533203125,0.13,1.192289369853176,0.49609375,0.583,-0.15147624151813385,0.5908203125,0.0,4.6395345207206935,0.591796875,0.0,3.550978706169783,0.5703125,0.007,2.529469500210283,0.5048828125,0.409,0.2472696706475719,0.513671875,0.248,0.6796802619313677,0.5771484375,0.0,3.976535666607981,0.541015625
7AL,0.5751953125,0.0,4.031259173023526,0.564453125,0.009,2.4365730845086575,0.564453125,0.006,2.431187420083015,0.619140625,0.0,6.155270006035876,0.58203125,0.002,3.069618939802862,0.62109375,0.0,4.734190579466015,0.5234375,0.108,1.2542339277688308,0.53515625,0.03,1.9589989286206901,0.5966796875,0.0,5.1782262293999315,0.5725911458333334
SCEF,0.564453125,0.0,3.449663164096223,0.55859375,0.011,2.2571765191970896,0.556640625,0.012,2.1452954962643265,0.765625,0.0,14.007408163334679,0.724609375,0.0,8.206711382650047,0.751953125,0.0,9.804528706386,0.5048828125,0.426,0.23166356685754189,0.55078125,0.005,2.7181294026402467,0.7353515625,0.0,12.608934828161606,0.6116536458333334
6ma,0.64453125,0.0,7.567232050388032,0.615234375,0.0,4.2253400281602405,0.59375,0.0,3.378975627966945,0.689453125,0.0,9.704150175137666,0.68359375,0.0,7.038803791276772,0.681640625,0.0,6.973134431780808,0.5107421875,0.286,0.6031363436489278,0.5849609375,0.0,4.667993876019642,0.6474609375,0.0,8.072157721113648,0.6149088541666666
7Am,0.642578125,0.0,7.340809443315096,0.630859375,0.0,4.926127629468,0.6640625,0.0,6.059504702435239,0.693359375,0.0,9.826957938313821,0.64453125,0.0,5.504271721074708,0.681640625,0.0,7.08371216658012,0.525390625,0.098,1.2992412784578211,0.599609375,0.0,5.241153796151626,0.650390625,0.0,8.49114105307704,0.6204427083333334
7PL,0.7734375,0.0,14.580962971545448,0.74609375,0.0,9.316781301432336,0.740234375,0.0,8.73716405879424,0.7783203125,0.0,14.973344933405548,0.716796875,0.0,8.114191257360263,0.798828125,0.0,11.093895643963483,0.578125,0.0,3.9863572279497435,0.720703125,0.0,11.69510000061521,0.7255859375,0.0,12.31523976655468,0.7099609375
7PC,0.634765625,0.0,7.051982348013965,0.62109375,0.0,4.5694442650675455,0.638671875,0.0,5.20231281052778,0.728515625,0.0,12.2024397162385,0.681640625,0.0,6.835693929952178,0.744140625,0.0,9.250724732006821,0.525390625,0.098,1.3585995926121193,0.6123046875,0.0,5.967211688393725,0.6962890625,0.0,10.918634862239722,0.6295572916666666
LIPv,0.7451171875,0.0,12.863956971351607,0.724609375,0.0,8.446502111265296,0.732421875,0.0,8.394526346312787,0.8203125,0.0,16.910554511992377,0.75,0.0,9.453243221180244,0.818359375,0.0,12.316514712446082,0.546875,0.006,2.348959349528327,0.7080078125,0.0,11.179216605441963,0.765625,0.0,14.546718046508254,0.7041015625
VIP,0.68359375,0.0,9.16146738220451,0.7109375,0.0,8.169670686587034,0.662109375,0.0,6.196523503059509,0.734375,0.0,12.375584973413643,0.759765625,0.0,9.86795992136292,0.720703125,0.0,8.144262283185933,0.5361328125,0.033,1.9301832648763728,0.6708984375,0.0,8.792176249267643,0.71484375,0.0,11.502012250927944,0.6513671875
MIP,0.79296875,0.0,14.895016784216965,0.8203125,0.0,12.40703119931863,0.765625,0.0,9.74264867644542,0.853515625,0.0,18.12570263728675,0.837890625,0.0,12.261594664174691,0.875,0.0,14.32898011312768,0.564453125,0.0,3.3248868155230067,0.740234375,0.0,13.173922467224001,0.8173828125,0.0,18.425093515015213,0.7369791666666666
1,0.55078125,0.002,2.9062902359995535,0.51953125,0.231,0.744897907276062,0.60546875,0.0,4.230360725380236,0.705078125,0.0,11.047622767728148,0.685546875,0.0,7.390675711489449,0.7109375,0.0,8.590924358556169,0.5361328125,0.03,1.9166178667980385,0.5107421875,0.287,0.605502466725372,0.6923828125,0.0,10.70613268958381,0.5973307291666666
2,0.57421875,0.0,3.8021275007729436,0.6015625,0.0,3.8918006323659284,0.54296875,0.05,1.6562273144724073,0.662109375,0.0,8.660610557466164,0.69140625,0.0,7.412775578174106,0.65234375,0.0,5.801340481105471,0.5234375,0.097,1.318315630258624,0.5458984375,0.004,2.6094226734124795,0.6611328125,0.0,9.242435359233824,0.5865885416666666
3a,0.5576171875,0.001,3.1211436798985406,0.5625,0.005,2.377182208015723,0.544921875,0.043,1.7123560342102901,0.6474609375,0.0,7.812406746814812,0.568359375,0.004,2.604959650428085,0.626953125,0.0,5.1003708458147985,0.5185546875,0.173,0.9426819677850381,0.5263671875,0.074,1.4767285523797677,0.607421875,0.0,5.820803439911123,0.5745442708333334
6d,0.5263671875,0.079,1.428692022560569,0.47265625,0.879,-1.1242894112505897,0.53125,0.129,1.196390176723179,0.7041015625,0.0,10.780111502739354,0.66015625,0.0,5.967516261868824,0.6875,0.0,7.2041028865112775,0.5283203125,0.061,1.4753431063087912,0.486328125,0.771,-0.723321744866041,0.6630859375,0.0,8.656527947317818,0.5862630208333334
6mp,0.49609375,0.572,-0.19226292320934665,0.494140625,0.596,-0.1807888853764134,0.525390625,0.168,0.9746989452899507,0.630859375,0.0,6.796292586836962,0.5703125,0.005,2.672919159874645,0.61328125,0.0,4.294289464719249,0.478515625,0.867,-1.114469809342489,0.5126953125,0.233,0.7668240766600619,0.6201171875,0.0,6.4652604544678836,0.53515625
6v,0.5615234375,0.0,3.2803021545823783,0.57421875,0.004,2.700310979540327,0.611328125,0.0,4.0460705666599575,0.7666015625,0.0,14.236674327380841,0.728515625,0.0,8.790407056572953,0.73828125,0.0,8.853728490033316,0.5400390625,0.019,2.0992949108842462,0.5244140625,0.094,1.338267229672835,0.7099609375,0.0,11.392894431836805,0.6227213541666666
p24pr,0.5576171875,0.003,2.9391127327855995,0.55859375,0.021,2.0894020181079975,0.568359375,0.006,2.498888049475632,0.6005859375,0.0,5.0376052759062135,0.56640625,0.008,2.5257149773515746,0.533203125,0.116,1.2341428202931637,0.521484375,0.137,1.0656356041942319,0.5380859375,0.021,1.9772368834744143,0.5537109375,0.003,2.8394209706381845,0.5598958333333334
33pr,0.4755859375,0.88,-1.2152837623806918,0.490234375,0.661,-0.36608599813842196,0.4609375,0.939,-1.446946419283411,0.5849609375,0.0,4.383606982582356,0.568359375,0.009,2.430459557599998,0.5625,0.01,2.337126371153676,0.4931640625,0.665,-0.370754171388464,0.470703125,0.953,-1.5992426137800926,0.5771484375,0.0,4.132031476641617,0.5179036458333334
a24pr,0.5341796875,0.038,1.7696572942746525,0.556640625,0.02,2.089692488307696,0.5078125,0.421,0.26854489646930196,0.595703125,0.0,5.078908865981515,0.56640625,0.006,2.5064639159835993,0.580078125,0.0,2.889615301010216,0.517578125,0.208,0.8477476317401311,0.525390625,0.101,1.28342761069966,0.5673828125,0.002,3.5833901570825635,0.5491536458333334
p32pr,0.54296875,0.015,2.227358198872212,0.544921875,0.055,1.630901189770673,0.56640625,0.01,2.418868620582646,0.69140625,0.0,9.459078777404727,0.654296875,0.0,5.833260358636606,0.6796875,0.0,6.8305516362336025,0.5380859375,0.02,1.950381083087609,0.5068359375,0.378,0.35194641165054213,0.6337890625,0.0,7.4503273844015965,0.5908203125
a24,0.5107421875,0.333,0.511336732799819,0.474609375,0.835,-0.9226982460964862,0.546875,0.043,1.729675989113699,0.548828125,0.005,2.6242264650301506,0.564453125,0.01,2.410958331764166,0.51171875,0.333,0.4464408700017089,0.513671875,0.256,0.672145743078461,0.4873046875,0.767,-0.7036543710583052,0.51953125,0.154,1.0661759576335568,0.5244140625
d32,0.5439453125,0.009,2.2454405768256724,0.513671875,0.34,0.49144144542981905,0.5390625,0.08,1.4955411361628508,0.6083984375,0.0,5.648131767085186,0.55078125,0.03,1.8929761165805021,0.61328125,0.0,4.1632069547040205,0.5146484375,0.228,0.7672284740494751,0.5126953125,0.263,0.6800201808783166,0.5751953125,0.0,4.2242729523491445,0.5556640625
8BM,0.533203125,0.044,1.7272187532219856,0.509765625,0.358,0.3587989622485506,0.5703125,0.006,2.6379226688968016,0.630859375,0.0,7.083054221280499,0.58203125,0.004,3.0730841509991857,0.669921875,0.0,6.195767603542164,0.5283203125,0.085,1.4265004857250743,0.5126953125,0.278,0.6408966792077779,0.607421875,0.0,6.052525605813616,0.5641276041666666
p32,0.5234375,0.116,1.1596195327219343,0.494140625,0.592,-0.19483322531359779,0.54296875,0.059,1.6409800181534762,0.544921875,0.006,2.354747754509355,0.529296875,0.138,1.1271250046844226,0.552734375,0.023,1.9212566631544672,0.490234375,0.719,-0.5473069681267861,0.51953125,0.156,1.0439616418822937,0.53125,0.05,1.7230239262377096,0.51953125
10r,0.5458984375,0.013,2.3256643433965816,0.53125,0.145,1.133696891257183,0.53515625,0.084,1.4034611394809748,0.59375,0.0,4.649074971137697,0.572265625,0.004,2.767786245438066,0.6171875,0.0,4.363839740896388,0.529296875,0.07,1.5292121867332227,0.5390625,0.015,2.1756718084747053,0.556640625,0.0,2.9607013544790224,0.5563151041666666
47m,0.5654296875,0.0,3.2898257728527254,0.552734375,0.027,1.9533708076399026,0.56640625,0.01,2.420744374565062,0.6064453125,0.0,5.323438139923728,0.56640625,0.007,2.509993456758669,0.591796875,0.0,3.305503098242631,0.49609375,0.572,-0.1843537960619436,0.5634765625,0.0,3.309761004408092,0.58203125,0.0,4.350243849724115,0.5559895833333334
8Av,0.5732421875,0.0,3.6827883868164037,0.544921875,0.046,1.763050664229145,0.568359375,0.003,2.4823026021940278,0.6806640625,0.0,9.425596332205602,0.646484375,0.0,5.616264708987324,0.6796875,0.0,7.030874172174836,0.501953125,0.454,0.11960052950817471,0.5498046875,0.005,2.8582638250654715,0.669921875,0.0,9.40716651932305,0.5852864583333334
8Ad,0.5625,0.0,3.259701281835771,0.521484375,0.221,0.7644993226780739,0.578125,0.0,2.842525195790643,0.5849609375,0.0,4.42623206589416,0.580078125,0.0,3.064992327343569,0.62890625,0.0,4.74165232220985,0.5263671875,0.087,1.3660975852391066,0.5390625,0.021,2.0229370004710003,0.5810546875,0.0,4.294807868701842,0.5579427083333334
9m,0.5576171875,0.002,3.0607671287361966,0.541015625,0.081,1.464935134174102,0.578125,0.003,2.920665863826422,0.625,0.0,6.713525600855207,0.61328125,0.0,4.109590398063056,0.646484375,0.0,5.513458509501247,0.5380859375,0.029,1.9416561793175555,0.5390625,0.012,2.089997457138999,0.5888671875,0.0,4.693607097813533,0.5735677083333334
8BL,0.509765625,0.33,0.4598994741946811,0.51953125,0.251,0.7084829881085444,0.544921875,0.046,1.665556379441344,0.6015625,0.0,5.299982807213688,0.552734375,0.024,1.9446623502538989,0.59375,0.0,3.48246017401409,0.5146484375,0.24,0.7554427575670011,0.5224609375,0.113,1.2239936151861095,0.5849609375,0.0,4.58590086877995,0.5419921875
9p,0.5712890625,0.0,3.610339198008057,0.515625,0.305,0.5720219675317251,0.59375,0.0,3.3629531424910892,0.58203125,0.0,4.195911628775796,0.548828125,0.035,1.779837449989592,0.6171875,0.0,4.379202018997601,0.5302734375,0.065,1.536333426136102,0.54296875,0.012,2.2698107308794824,0.5634765625,0.003,3.3997609061086944,0.5611979166666666
10d,0.552734375,0.002,2.8159921898382048,0.525390625,0.177,0.9765209751753395,0.533203125,0.121,1.1861213312557677,0.6298828125,0.0,6.9835987710328045,0.583984375,0.001,3.196238764701207,0.60546875,0.0,3.8157112847245176,0.505859375,0.419,0.30553442274863063,0.5224609375,0.126,1.1976782493564186,0.61328125,0.0,6.109445025912121,0.5628255208333334
8C,0.58984375,0.0,4.817472992681447,0.5546875,0.027,1.9945113938693053,0.53515625,0.11,1.2751608236567016,0.6416015625,0.0,7.623048140505249,0.587890625,0.0,3.2953786498518167,0.630859375,0.0,4.851086975753107,0.5205078125,0.144,1.1224742503981553,0.5283203125,0.046,1.611343383107059,0.6142578125,0.0,6.212377501936986,0.583984375
