ROI,Feature_Decoding_Accuracy,Feature_Decoding_pval,Feature_Decoding_zval,Feature_Decoding_Accuracy(P),Feature_Decoding_pval(P),Feature_Decoding_zval(P),Feature_Decoding_Accuracy(WM),Feature_Decoding_pval(WM),Feature_Decoding_zval(WM),Task_Decoding_Accuracy,Task_Decoding_pval,Task_Decoding_zval,Task_Decoding_Accuracy(F),Task_Decoding_pval(F),Task_Decoding_zval(F),Task_Decoding_Accuracy(S),Task_Decoding_pval(S),Task_Decoding_zval(S),XOR_Decoding_Accuracy,XOR_Decoding_pval,XOR_Decoding_zval,CCGP_Feature_Decoding_Accuracy,CCGP_Feature_Decoding_pval,CCGP_Feature_Decoding_zval,CCGP_Task_Decoding_Accuracy,CCGP_Task_Decoding_pval,CCGP_Task_Decoding_zval,Shattering_Dimensionality
PFcm,0.55859375,0.002,3.085706966407599,0.52734375,0.185,0.9495463754448639,0.51953125,0.242,0.7179335164734362,0.607421875,0.0,5.724093791889393,0.623046875,0.0,4.667262772234501,0.5703125,0.003,2.587484086580139,0.470703125,0.945,-1.5885255963721014,0.5556640625,0.0,2.8395766988888287,0.5888671875,0.0,4.7848640675975656,0.5455729166666666
PoI2,0.533203125,0.056,1.628459383858448,0.48046875,0.796,-0.7800603114793017,0.53515625,0.098,1.3668303500259082,0.580078125,0.0,4.101573434622456,0.533203125,0.1,1.2813820330757828,0.552734375,0.028,1.8816420384754236,0.501953125,0.477,0.07650062736373937,0.5341796875,0.038,1.8880592622542327,0.5654296875,0.0,3.6225077749758716,0.5384114583333334
TA2,0.4814453125,0.823,-0.9483517805495422,0.4921875,0.633,-0.2755748093671614,0.470703125,0.862,-1.075246564407996,0.546875,0.008,2.3734799679776883,0.537109375,0.08,1.369602924956514,0.525390625,0.19,0.9093056408498712,0.498046875,0.561,-0.11632992793632167,0.4794921875,0.848,-1.0382780122646436,0.529296875,0.059,1.5269803971435014,0.5087890625
FOP4,0.515625,0.214,0.8347114356152722,0.517578125,0.293,0.5904939134142803,0.501953125,0.472,0.06365935909949572,0.580078125,0.0,4.205820896315413,0.572265625,0.003,2.6603111142774405,0.626953125,0.0,4.634487779625561,0.52734375,0.072,1.4381436910695966,0.509765625,0.33,0.47923836706676903,0.55078125,0.005,2.6860234735667343,0.541015625
MI,0.5439453125,0.007,2.2929602278109864,0.5234375,0.213,0.8295340697276012,0.521484375,0.223,0.8028790525433155,0.599609375,0.0,5.091330405178311,0.603515625,0.0,3.849898073651913,0.6015625,0.0,3.7961654181446334,0.5087890625,0.315,0.48057640543648394,0.5087890625,0.326,0.4659191361496984,0.580078125,0.0,4.167752440456978,0.55078125
Pir,0.4677734375,0.948,-1.5860794635352444,0.482421875,0.767,-0.705932600490336,0.501953125,0.496,0.03722078192689081,0.5869140625,0.0,4.323205390698569,0.576171875,0.003,2.7709151069103806,0.552734375,0.028,1.9264061332081917,0.4892578125,0.742,-0.5867466527786848,0.48828125,0.739,-0.6001969892789406,0.5888671875,0.0,4.916063649907009,0.5146484375
AVI,0.533203125,0.048,1.6877693641259002,0.537109375,0.093,1.3706385552023446,0.529296875,0.145,1.0767939356156868,0.572265625,0.0,3.709105615922833,0.57421875,0.001,2.7148228242662213,0.591796875,0.0,3.465425397420985,0.5302734375,0.067,1.5387533246185991,0.5068359375,0.366,0.3817125289596306,0.5546875,0.003,2.7554438707735818,0.5452473958333334
AAIC,0.4892578125,0.735,-0.5904636783770592,0.48046875,0.763,-0.6936582019779921,0.51953125,0.272,0.6477390399289072,0.5673828125,0.0,3.4415530973637045,0.5390625,0.078,1.4121987560699303,0.541015625,0.066,1.4990167880497813,0.517578125,0.178,0.9236167553883949,0.4833984375,0.821,-0.9131961121747532,0.5380859375,0.014,2.0843556620872885,0.5247395833333334
FOP1,0.4951171875,0.623,-0.248487369900957,0.513671875,0.351,0.4458628670262506,0.48046875,0.743,-0.6718918693579918,0.5810546875,0.0,3.9738542193521402,0.56640625,0.004,2.501737363927621,0.58984375,0.0,3.2556611194146527,0.490234375,0.663,-0.4187535439837678,0.5107421875,0.29,0.5601703345127741,0.5654296875,0.0,3.429216224612233,0.5221354166666666
FOP3,0.453125,0.988,-2.3336895043334756,0.458984375,0.942,-1.4812587469328293,0.498046875,0.566,-0.0959674274336274,0.595703125,0.0,4.868294764315553,0.556640625,0.018,2.044365252087519,0.580078125,0.0,2.90104875101101,0.4921875,0.666,-0.38710024676162585,0.4775390625,0.865,-1.107769238797483,0.578125,0.0,3.9532891599601783,0.513671875
FOP2,0.482421875,0.801,-0.8225428876718192,0.5,0.501,0.008382662682080906,0.490234375,0.634,-0.30441072939048214,0.5673828125,0.0,3.4207924938118617,0.576171875,0.005,2.7552791026695487,0.572265625,0.006,2.659579916695621,0.5,0.517,0.012072322902823718,0.4892578125,0.729,-0.5475267654825414,0.55859375,0.001,3.0271559209498524,0.5166015625
PFt,0.5546875,0.002,2.8475654200639795,0.544921875,0.048,1.705951968578246,0.55078125,0.04,1.8361532067899988,0.6201171875,0.0,6.112525768838868,0.62890625,0.0,4.766942869475068,0.603515625,0.0,3.972441439860867,0.521484375,0.132,1.1147141142772394,0.541015625,0.016,2.2296661706826835,0.607421875,0.0,5.654145946540849,0.5654296875
AIP,0.5498046875,0.004,2.687980565234508,0.53125,0.122,1.205189242119335,0.5625,0.011,2.3793894114345466,0.650390625,0.0,7.855947023304887,0.634765625,0.0,5.215004792138628,0.6328125,0.0,4.999436127480001,0.5205078125,0.141,1.0623664483771929,0.55859375,0.002,3.0281384053860414,0.6240234375,0.0,6.606870576039012,0.5735677083333334
EC,0.4814453125,0.853,-0.975205060523231,0.509765625,0.386,0.3535474935265865,0.45703125,0.951,-1.6614887321717273,0.51171875,0.29,0.5651969901445755,0.515625,0.272,0.6567849505560536,0.51171875,0.352,0.4290878544695282,0.513671875,0.247,0.7392978871116259,0.478515625,0.872,-1.1165953923348135,0.51171875,0.26,0.6421007646536304,0.5022786458333334
PreS,0.51953125,0.164,1.0218133661402125,0.494140625,0.6,-0.23517903663280915,0.5,0.467,0.08672564314547765,0.59765625,0.0,4.966734939479768,0.552734375,0.021,1.9528527620448006,0.572265625,0.0,2.790373526704046,0.4912109375,0.701,-0.49134935375832695,0.5087890625,0.322,0.48238895546376864,0.58203125,0.0,4.3959762643972935,0.5361328125
H,0.494140625,0.652,-0.3244907192165117,0.4921875,0.608,-0.25371459297073823,0.521484375,0.234,0.7455969048913065,0.5546875,0.001,2.831021228196531,0.517578125,0.284,0.6195370925307235,0.546875,0.038,1.8281056897581767,0.4951171875,0.59,-0.23499934733453,0.494140625,0.635,-0.32302398273824723,0.51953125,0.163,1.0086977635604797,0.5146484375
ProS,0.5087890625,0.326,0.45053546234621533,0.55859375,0.02,2.0839338518782142,0.484375,0.722,-0.5871295042584306,0.65625,0.0,8.130179612595747,0.638671875,0.0,5.00163454303649,0.638671875,0.0,5.027470864379163,0.490234375,0.688,-0.4959973866472237,0.490234375,0.68,-0.472414370455151,0.62890625,0.0,6.906537071101617,0.5517578125
PeEc,0.4560546875,0.986,-2.235840493611149,0.451171875,0.976,-1.9237966472838268,0.494140625,0.61,-0.2503920367605214,0.5419921875,0.013,2.2765936989349083,0.544921875,0.057,1.6748498543349084,0.580078125,0.002,2.9950525954039167,0.5107421875,0.284,0.5812471041627517,0.4658203125,0.965,-1.769254951245002,0.529296875,0.059,1.6220623997339725,0.5029296875
STGa,0.533203125,0.04,1.652453400992828,0.537109375,0.103,1.3383888850651093,0.546875,0.048,1.7142804977128125,0.5615234375,0.0,3.0494351837229936,0.57421875,0.002,2.7228110472229794,0.55078125,0.033,1.8490049749089692,0.525390625,0.107,1.2672645439751415,0.509765625,0.299,0.5734405851951114,0.544921875,0.008,2.371756472943279,0.5400390625
PBelt,0.537109375,0.026,1.9192508370551926,0.494140625,0.589,-0.18658080669005353,0.529296875,0.146,1.0555941646173448,0.552734375,0.005,2.8033493500686872,0.57421875,0.002,2.8394903739138253,0.580078125,0.003,2.964320853765922,0.517578125,0.214,0.8444773913640214,0.5146484375,0.244,0.7112389741959989,0.53515625,0.027,1.8733935779196662,0.5358072916666666
A5,0.5087890625,0.296,0.5188132894231655,0.501953125,0.503,0.014634592333320066,0.49609375,0.571,-0.1369386186327441,0.580078125,0.0,4.19131347405432,0.5859375,0.003,3.252568703983118,0.548828125,0.031,1.8855667366287752,0.5009765625,0.49,0.047316794752482814,0.5029296875,0.428,0.16048963314157808,0.5712890625,0.0,3.884656956617473,0.5299479166666666
PHA1,0.5595703125,0.002,2.985261455324427,0.517578125,0.261,0.6582160587393023,0.552734375,0.028,1.9350919149167218,0.6416015625,0.0,7.510707250431841,0.64453125,0.0,5.33269337286378,0.60546875,0.0,3.863039761548254,0.484375,0.816,-0.8555631708038649,0.548828125,0.006,2.463948084649393,0.615234375,0.0,6.19033403559969,0.5618489583333334
PHA3,0.55859375,0.0,2.9554857257893445,0.607421875,0.0,4.012598326968377,0.54296875,0.065,1.5906354803253504,0.6123046875,0.0,5.625799797763095,0.576171875,0.003,2.780469986680787,0.62890625,0.0,4.708325918919572,0.5166015625,0.244,0.7859673854578649,0.5673828125,0.0,3.5238419015733426,0.59375,0.0,5.111373465837588,0.5625
STSda,0.5234375,0.11,1.2326467277712112,0.541015625,0.074,1.5134700511154766,0.53125,0.152,1.0940921638972223,0.5654296875,0.0,3.294272247448179,0.595703125,0.0,3.6630727308089974,0.521484375,0.214,0.8179472325616002,0.4873046875,0.744,-0.6764018013991515,0.5146484375,0.223,0.8090846424849953,0.53515625,0.026,1.9589265761830335,0.525390625
STSdp,0.53515625,0.033,1.8012241515118381,0.4921875,0.639,-0.28773537287747947,0.501953125,0.509,0.04327097983776894,0.611328125,0.0,5.851628280746802,0.591796875,0.001,3.4414823189938186,0.59765625,0.0,3.541537132708301,0.4775390625,0.894,-1.2557215261453556,0.5419921875,0.011,2.21728746997213,0.609375,0.0,5.772915008922054,0.5413411458333334
STSvp,0.5546875,0.005,2.8225488879117515,0.544921875,0.042,1.7481140738222813,0.51953125,0.26,0.6892868504510853,0.5888671875,0.0,4.520767938575001,0.58203125,0.001,2.9162336651041465,0.583984375,0.001,3.17544295268267,0.513671875,0.232,0.7273638457124175,0.529296875,0.073,1.4988861228128512,0.57421875,0.0,4.046974762746453,0.5524088541666666
TGd,0.49609375,0.63,-0.2667335818885415,0.4609375,0.938,-1.512866100829907,0.47265625,0.844,-0.9783408741895187,0.5947265625,0.0,4.977958252779643,0.59375,0.0,3.6063304522550026,0.58203125,0.0,3.176867490173387,0.5048828125,0.418,0.2727270667215258,0.4775390625,0.903,-1.2379135401812718,0.578125,0.0,4.260659444585486,0.5319010416666666
TE1a,0.490234375,0.713,-0.5074116558847682,0.470703125,0.876,-1.078354406046466,0.498046875,0.539,-0.08065358974499444,0.5458984375,0.01,2.4592267428493386,0.546875,0.035,1.7888696021713857,0.505859375,0.412,0.2501145502918218,0.4892578125,0.73,-0.5946879802149776,0.4912109375,0.693,-0.4995720949913942,0.5244140625,0.099,1.2776825493901294,0.5084635416666666
TE1p,0.5595703125,0.001,3.13475010985794,0.517578125,0.264,0.5895029658591223,0.533203125,0.089,1.3371569581223905,0.638671875,0.0,7.583235737587913,0.625,0.0,4.816631406270133,0.642578125,0.0,5.231742264491857,0.5048828125,0.41,0.29681514630807126,0.54296875,0.009,2.3674547607885996,0.623046875,0.0,7.143173800182911,0.5677083333333334
TE2a,0.494140625,0.635,-0.30459485010034193,0.458984375,0.95,-1.6066683898631529,0.5234375,0.216,0.8312239267379213,0.5458984375,0.005,2.480565670997198,0.525390625,0.174,0.978215240241065,0.529296875,0.136,1.1193311806933324,0.484375,0.807,-0.8276234840683544,0.505859375,0.378,0.33090061593736775,0.556640625,0.001,3.1320765547373997,0.5081380208333334
TF,0.6064453125,0.0,5.468622905982295,0.591796875,0.0,3.5977346279336917,0.5703125,0.007,2.71999260042244,0.6279296875,0.0,6.923278598797782,0.587890625,0.0,3.386601241318778,0.634765625,0.0,5.269390273836818,0.4951171875,0.615,-0.24685090800578705,0.5810546875,0.0,4.411898473969112,0.6201171875,0.0,6.724218960294752,0.5764973958333334
TE2p,0.5849609375,0.0,4.664509823079909,0.56640625,0.009,2.3568994102748007,0.5859375,0.0,3.155763814459168,0.6962890625,0.0,9.943608975377895,0.662109375,0.0,5.9288417418312855,0.67578125,0.0,6.614963992330568,0.5029296875,0.457,0.11626205855840346,0.5517578125,0.004,2.747586422639017,0.654296875,0.0,8.573984338127431,0.5947265625
PHT,0.59375,0.0,4.904775092415341,0.56640625,0.01,2.386515887363746,0.591796875,0.0,3.4655138518407123,0.6640625,0.0,8.887602334675979,0.68359375,0.0,6.875350040305962,0.6171875,0.0,4.337210123080849,0.50390625,0.416,0.21174288788956294,0.564453125,0.0,3.3647107797973135,0.625,0.0,6.872905351372624,0.5872395833333334
PH,0.609375,0.0,5.819233866496938,0.5625,0.009,2.2471070467629,0.62109375,0.0,4.377759897170468,0.7783203125,0.0,15.410287101341275,0.763671875,0.0,10.248022208589441,0.7578125,0.0,9.423462327497997,0.5302734375,0.056,1.6188429085088833,0.5712890625,0.0,3.656025881734115,0.7021484375,0.0,10.904136137764393,0.6393229166666666
TPOJ1,0.5791015625,0.0,4.1387037607443204,0.564453125,0.007,2.3908138020728154,0.556640625,0.016,2.1762108040230195,0.6953125,0.0,9.88257611893794,0.677734375,0.0,6.935941227431619,0.66796875,0.0,6.301129922167293,0.51953125,0.166,0.9910697334312639,0.55859375,0.0,3.029807884431278,0.662109375,0.0,8.536364920928214,0.5979817708333334
TPOJ2,0.599609375,0.0,5.019091743698909,0.58203125,0.002,2.984145373156713,0.60546875,0.0,4.025438193290113,0.69921875,0.0,10.585360222204688,0.716796875,0.0,7.872640191218201,0.6640625,0.0,6.2011798976694505,0.5244140625,0.105,1.2568828895369772,0.56640625,0.0,3.6601525729934803,0.646484375,0.0,8.077297267795977,0.6077473958333334
TPOJ3,0.55078125,0.006,2.586135560490744,0.576171875,0.001,2.8376178466557316,0.556640625,0.022,2.0694509997857957,0.6533203125,0.0,7.704705848534789,0.59765625,0.0,3.6632700288113624,0.646484375,0.0,5.261075470843656,0.53515625,0.04,1.829158948017238,0.53515625,0.034,1.8431065747827462,0.599609375,0.0,5.39446770635607,0.5797526041666666
DVT,0.6298828125,0.0,6.802086932477308,0.6171875,0.0,4.2614404997924655,0.642578125,0.0,5.383641583459899,0.69921875,0.0,10.65113604476029,0.703125,0.0,7.5248346123131675,0.73828125,0.0,8.643036437400127,0.5751953125,0.0,3.8855751246161767,0.55859375,0.0,3.0835408413033405,0.6376953125,0.0,7.510481720761426,0.634765625
PGp,0.625,0.0,6.63323990944178,0.546875,0.048,1.6436936983154367,0.673828125,0.0,6.350931298646463,0.705078125,0.0,10.539252705452611,0.681640625,0.0,6.810779538251705,0.70703125,0.0,7.979150422714888,0.548828125,0.004,2.5365263160763813,0.5927734375,0.0,4.972278153582185,0.6494140625,0.0,8.344566656604284,0.6263020833333334
IP2,0.56640625,0.0,3.4200566244363317,0.580078125,0.0,2.8520323250901356,0.5546875,0.02,1.9735594324021721,0.693359375,0.0,10.059633451161583,0.6484375,0.0,5.574873636683136,0.6796875,0.0,6.757402852944125,0.51953125,0.169,1.0535593404339219,0.5546875,0.003,2.870800614724334,0.6611328125,0.0,8.494379814758599,0.5930989583333334
IP1,0.6279296875,0.0,6.6310799079151606,0.607421875,0.0,3.870871260360583,0.658203125,0.0,5.796485349027326,0.732421875,0.0,11.733617205552061,0.68359375,0.0,6.73840038842293,0.716796875,0.0,7.986183928692574,0.51953125,0.159,1.0348999950212479,0.611328125,0.0,6.070210338656427,0.712890625,0.0,11.68911851355721,0.6266276041666666
IP0,0.6259765625,0.0,6.545291746935975,0.58984375,0.002,3.2588931605202354,0.681640625,0.0,6.739745989550882,0.697265625,0.0,9.774556791308193,0.6875,0.0,6.550290134918661,0.744140625,0.0,8.69147193265621,0.5595703125,0.001,3.0817223269085616,0.58203125,0.0,4.324503245543744,0.646484375,0.0,7.979461309377689,0.6276041666666666
PFop,0.5234375,0.134,1.1154379789478084,0.53515625,0.108,1.3201326499077513,0.50390625,0.438,0.18727730737943024,0.578125,0.0,4.00132942024622,0.59375,0.0,3.462389083169017,0.576171875,0.001,2.8397896557061446,0.501953125,0.449,0.14866324875315237,0.5029296875,0.428,0.1556355309461714,0.578125,0.0,4.187270213356632,0.5345052083333334
PF,0.638671875,0.0,7.478234603614101,0.611328125,0.0,4.444960904539652,0.60546875,0.0,3.99833752609664,0.69140625,0.0,9.835695469676335,0.658203125,0.0,5.987477620759262,0.65625,0.0,5.914832983799797,0.533203125,0.045,1.7543857226623583,0.6083984375,0.0,6.083866885489263,0.6435546875,0.0,8.045159538582572,0.62109375
PFm,0.5546875,0.004,2.8599693955090437,0.576171875,0.004,2.8617738910631774,0.541015625,0.076,1.4847287346636804,0.69921875,0.0,10.34308950222417,0.69140625,0.0,7.324265752370056,0.65625,0.0,5.857293653441422,0.5185546875,0.175,0.9810091273632788,0.5517578125,0.002,2.8514933609355526,0.65625,0.0,8.563622905591888,0.5908203125
PGi,0.5986328125,0.0,5.292427337163753,0.58203125,0.001,3.149327007247865,0.537109375,0.092,1.3503366817867428,0.669921875,0.0,9.104221146011504,0.681640625,0.0,6.777351457331558,0.673828125,0.0,6.377848463107227,0.517578125,0.195,0.9260641483352502,0.5712890625,0.0,3.8542315071521047,0.650390625,0.0,8.780312391630558,0.5953776041666666
PGs,0.5927734375,0.0,4.871920877464684,0.5703125,0.002,2.6326527275998326,0.654296875,0.0,5.886253555804717,0.7080078125,0.0,10.726339742567717,0.658203125,0.0,6.036034824260321,0.66015625,0.0,6.0128150030947864,0.5302734375,0.068,1.5718468234727978,0.57421875,0.0,4.038485106585488,0.6552734375,0.0,8.364127404705345,0.6103515625
V6A,0.599609375,0.0,5.049703478027311,0.5703125,0.007,2.4345301296553536,0.626953125,0.0,4.590608990438877,0.669921875,0.0,8.533760061493066,0.642578125,0.0,5.186877978772541,0.646484375,0.0,5.222702238231782,0.5478515625,0.005,2.530213105112694,0.5576171875,0.0,3.0408608938760535,0.5966796875,0.0,4.997478954047151,0.6057942708333334
VMV1,0.5830078125,0.0,4.431778486801649,0.58203125,0.002,2.8953559624336704,0.54296875,0.087,1.4448237571418587,0.720703125,0.0,10.950678585013712,0.69140625,0.0,7.053848211518958,0.71484375,0.0,8.350032025591478,0.4970703125,0.566,-0.13734595549478415,0.552734375,0.002,2.7919109974909255,0.712890625,0.0,11.496353133051842,0.6002604166666666
VMV3,0.6396484375,0.0,7.033000938075774,0.63671875,0.0,4.790767727574705,0.607421875,0.0,4.014424738987505,0.6953125,0.0,10.066214759355006,0.66796875,0.0,6.135197405341729,0.71484375,0.0,7.795191760870462,0.5205078125,0.141,1.0575679983041537,0.609375,0.0,5.640118214105828,0.642578125,0.0,7.473190503431449,0.6184895833333334
PHA2,0.580078125,0.0,4.120201529505913,0.583984375,0.0,3.0469082461361734,0.568359375,0.004,2.4466201906723404,0.5986328125,0.0,5.210021462226932,0.576171875,0.002,2.859384947487326,0.599609375,0.0,3.5685704944461074,0.4892578125,0.723,-0.5633454815858685,0.5654296875,0.001,3.411420370315525,0.580078125,0.0,4.004294657849622,0.5559895833333334
V4t,0.546875,0.011,2.2346322363769113,0.52734375,0.194,0.9262044458263778,0.591796875,0.0,3.2684478923623237,0.6748046875,0.0,9.092060877830335,0.640625,0.0,5.331942298400084,0.66796875,0.0,6.421819787906531,0.5185546875,0.18,0.9196063514647022,0.5576171875,0.0,2.908209991245371,0.63671875,0.0,7.208663823880303,0.580078125
FST,0.5888671875,0.0,4.483106387318643,0.548828125,0.044,1.742288784888763,0.6015625,0.0,3.6253107954934327,0.6533203125,0.0,7.975790576168356,0.634765625,0.0,5.033929102695162,0.62890625,0.0,4.722496600673074,0.5224609375,0.125,1.1630668250572693,0.568359375,0.0,3.6092849454689246,0.6220703125,0.0,6.660410602339605,0.5882161458333334
V3CD,0.6279296875,0.0,6.524917245562243,0.544921875,0.047,1.5973065218160027,0.732421875,0.0,8.293643365210032,0.751953125,0.0,12.900688328758108,0.724609375,0.0,8.117898925290307,0.78125,0.0,9.869028707719155,0.5751953125,0.0,3.646978481314431,0.587890625,0.0,4.793444874020449,0.70703125,0.0,10.702627848869415,0.6516927083333334
LO3,0.533203125,0.043,1.7264548963734052,0.482421875,0.734,-0.563861852427578,0.5859375,0.0,3.262323771024112,0.6953125,0.0,10.217942259930448,0.62109375,0.0,4.545827928181994,0.728515625,0.0,8.453668673466673,0.5517578125,0.002,2.663450456230576,0.5078125,0.347,0.4140462488057159,0.634765625,0.0,7.011269872539035,0.5934244791666666
VMV2,0.6298828125,0.0,6.469051987737971,0.630859375,0.0,4.5820790391672395,0.6015625,0.0,3.847020508700677,0.697265625,0.0,9.994310267778111,0.68359375,0.0,6.54862245321099,0.703125,0.0,7.339811275487784,0.4912109375,0.698,-0.4947002085171657,0.59765625,0.0,5.095371882382983,0.66796875,0.0,8.701623014480253,0.6061197916666666
31pd,0.515625,0.227,0.7843300934018943,0.515625,0.275,0.5991183028900833,0.58984375,0.001,3.322192826817252,0.640625,0.0,7.127930515412153,0.611328125,0.0,4.181381431562744,0.599609375,0.0,3.6461779170033277,0.5390625,0.025,2.045187478668364,0.5068359375,0.362,0.3698453672986007,0.609375,0.0,5.9138416830699425,0.5651041666666666
31a,0.5908203125,0.0,4.654182007525026,0.55078125,0.036,1.7841894732648789,0.56640625,0.005,2.3797293657944745,0.603515625,0.0,5.291538047041182,0.556640625,0.016,1.9939625880016647,0.568359375,0.009,2.4064923329258647,0.51171875,0.284,0.5974352214290324,0.5458984375,0.013,2.262310090655171,0.5908203125,0.0,4.853037246042991,0.5686848958333334
VVC,0.6015625,0.0,5.434797143447625,0.619140625,0.0,4.344770095488036,0.5859375,0.001,3.107630810299912,0.7021484375,0.0,10.77582560154276,0.6640625,0.0,6.082954032043026,0.720703125,0.0,8.41475675487676,0.5234375,0.114,1.2636455745289732,0.5712890625,0.0,3.5602386165543596,0.6640625,0.0,9.181459831580215,0.6090494791666666
25,0.5087890625,0.346,0.43461044079433786,0.533203125,0.127,1.1953886325708127,0.486328125,0.695,-0.5102049807668968,0.548828125,0.007,2.4861632748494413,0.51953125,0.235,0.7312102395073359,0.576171875,0.003,2.864760737556548,0.5068359375,0.364,0.3832688792795655,0.50390625,0.42,0.2516389139396623,0.521484375,0.13,1.163648619830445,0.521484375
s32,0.51171875,0.275,0.6607594185672684,0.50390625,0.455,0.15785544804847654,0.49609375,0.574,-0.15358642196645633,0.52734375,0.098,1.3593534216828531,0.521484375,0.23,0.7912673560773393,0.5078125,0.404,0.28004798078800436,0.486328125,0.772,-0.7326697858198534,0.5234375,0.107,1.2523070977050348,0.52734375,0.081,1.454500205809846,0.5084635416666666
pOFC,0.50390625,0.44,0.18351945106171275,0.5,0.529,-0.024331641201740122,0.4765625,0.823,-0.908579910033123,0.521484375,0.137,1.1368030366496948,0.515625,0.322,0.5159602650873409,0.51171875,0.319,0.47211068722560606,0.4755859375,0.895,-1.2200564735237236,0.49609375,0.592,-0.2208842727386521,0.5546875,0.001,2.9554043598287176,0.5003255208333334
PoI1,0.498046875,0.553,-0.10769136181714581,0.498046875,0.537,-0.07955752267011926,0.513671875,0.318,0.5339031352497818,0.5654296875,0.0,3.589360331450619,0.5546875,0.025,2.0320991208797357,0.521484375,0.23,0.7944064274507255,0.509765625,0.309,0.467017584406485,0.5078125,0.341,0.4364322074472376,0.54296875,0.01,2.3314766246640986,0.5244140625
Ig,0.5263671875,0.093,1.3175193414523858,0.541015625,0.065,1.540357442536641,0.533203125,0.135,1.142070737249335,0.5712890625,0.0,3.6420238140532937,0.56640625,0.007,2.4847278516549025,0.580078125,0.001,2.824371235777077,0.5234375,0.131,1.1578849236028195,0.50390625,0.434,0.2081379646747774,0.5400390625,0.008,2.2415607620002054,0.5403645833333334
FOP5,0.5126953125,0.268,0.6745999823808547,0.533203125,0.101,1.3022440293002855,0.486328125,0.724,-0.5696763635634702,0.5517578125,0.003,2.557074762133969,0.513671875,0.318,0.5452749088855998,0.576171875,0.004,2.812171919623023,0.505859375,0.392,0.3192840775346185,0.50390625,0.452,0.18589036150240856,0.544921875,0.002,2.4481991623478017,0.5234375
p10p,0.5517578125,0.004,2.6111736911333834,0.537109375,0.087,1.3446347908483844,0.572265625,0.006,2.690690981140685,0.611328125,0.0,5.9132463581926835,0.619140625,0.0,4.3083932546171235,0.58203125,0.0,3.0815336239116236,0.525390625,0.104,1.28718521926008,0.52734375,0.086,1.3974673319619106,0.6015625,0.0,5.507759605878585,0.5628255208333334
p47r,0.5234375,0.125,1.1471597072273334,0.533203125,0.106,1.2449432995571477,0.51171875,0.357,0.4288069647802143,0.6181640625,0.0,6.2775083294193115,0.59765625,0.0,3.6914855998849605,0.607421875,0.0,4.19466231299825,0.4970703125,0.546,-0.113284703129206,0.5302734375,0.064,1.564699061163592,0.5966796875,0.0,5.13850030241116,0.5462239583333334
TGv,0.4619140625,0.972,-1.9716725165199838,0.466796875,0.917,-1.309018198415917,0.474609375,0.836,-0.9353108248125361,0.5634765625,0.0,3.289936542613312,0.58203125,0.0,3.0666865043150184,0.564453125,0.008,2.414965214035523,0.525390625,0.083,1.3990298543003978,0.4541015625,0.986,-2.283550002010028,0.548828125,0.004,2.6235253292469545,0.5169270833333334
MBelt,0.4990234375,0.524,-0.026815163544598765,0.5078125,0.423,0.23639943152858864,0.470703125,0.879,-1.1145636612019802,0.5732421875,0.0,3.9059347271568625,0.57421875,0.003,2.760093947525147,0.54296875,0.067,1.570604796666036,0.5107421875,0.308,0.5549480903854359,0.4794921875,0.856,-1.0487026691358867,0.521484375,0.14,1.113269239757008,0.5276692708333334
LBelt,0.4677734375,0.94,-1.567632028280862,0.462890625,0.906,-1.3604224758967567,0.478515625,0.799,-0.7620122609127151,0.5791015625,0.0,4.0377613582555565,0.576171875,0.001,2.9534591732361166,0.576171875,0.003,2.679261106943193,0.5302734375,0.065,1.5006748406551138,0.4658203125,0.968,-1.8491797505758616,0.556640625,0.005,2.9075432418147713,0.5257161458333334
A4,0.52734375,0.074,1.4187170122382062,0.525390625,0.181,0.9397055909150125,0.537109375,0.082,1.419336718887392,0.6015625,0.0,5.247993013136692,0.5859375,0.001,3.3164245815737097,0.513671875,0.308,0.5271583928914437,0.4873046875,0.748,-0.6440829257672291,0.521484375,0.131,1.1909892982676522,0.5810546875,0.0,4.613229089066797,0.5387369791666666
STSva,0.494140625,0.643,-0.3154898531530935,0.482421875,0.753,-0.6595060047358854,0.513671875,0.315,0.5037623761928127,0.54296875,0.017,2.149576493442634,0.560546875,0.01,2.253808633972623,0.529296875,0.119,1.1875173050256227,0.4892578125,0.703,-0.49122255313217217,0.501953125,0.464,0.10200555953987872,0.5419921875,0.018,2.2773254462891734,0.5087890625
TE1m,0.515625,0.206,0.8403882007561395,0.51171875,0.356,0.43704116726073056,0.484375,0.74,-0.5926352380532917,0.580078125,0.0,4.213885640808457,0.53125,0.118,1.1761078676841519,0.587890625,0.0,3.4176939782238884,0.5107421875,0.309,0.5536956645657256,0.505859375,0.37,0.3492663964574698,0.5673828125,0.0,3.794921808599442,0.5354817708333334
PI,0.5107421875,0.323,0.5109077834570489,0.521484375,0.241,0.7857350931827832,0.54296875,0.057,1.556817183691283,0.5556640625,0.003,2.8556249062838055,0.546875,0.039,1.7545457005585086,0.556640625,0.011,2.1862543838481896,0.533203125,0.039,1.7119582040103303,0.478515625,0.881,-1.1707299463043155,0.529296875,0.062,1.5856346483044803,0.533203125
