TrialNumber,Cue,FaceCategory,FaceExemplar,SceneCategory,SceneExemplar,ITI,TestPresence,FaceChange,SceneChange,Response,ReactionTime
34,2,3,46,4,12,7,0,NaN,NaN,NaN,NaN
35,2,2,2,1,44,7,0,NaN,NaN,NaN,NaN
36,2,4,76,3,58,7,0,NaN,NaN,NaN,NaN
37,2,2,16,3,4,6,1,11,4,NaN,NaN
38,2,1,62,2,7,7,0,NaN,NaN,NaN,NaN
39,1,4,20,2,62,5,0,NaN,NaN,NaN,NaN
40,2,3,12,2,27,6,1,76,27,NaN,NaN
41,1,2,20,4,3,5,0,NaN,NaN,NaN,NaN
42,1,1,20,3,45,4,1,14,17,NaN,NaN
43,1,3,42,1,35,4,1,42,34,NaN,NaN
44,1,2,1,2,31,4,1,1,36,NaN,NaN
45,2,1,21,4,43,6,1,21,43,NaN,NaN
46,1,3,70,3,35,5,0,NaN,NaN,NaN,NaN
47,2,4,32,1,31,6,1,32,56,NaN,NaN
48,1,1,48,1,20,5,0,NaN,NaN,NaN,NaN
49,1,1,58,2,10,5,0,NaN,NaN,NaN,NaN
50,2,4,9,4,1,7,1,83,1,NaN,NaN
51,1,3,83,2,23,4,1,83,47,NaN,NaN
52,2,2,10,2,22,7,1,10,22,NaN,NaN
53,2,1,83,3,38,7,1,56,38,NaN,NaN
54,2,3,39,3,29,6,0,NaN,NaN,NaN,NaN
55,2,2,92,4,7,6,0,NaN,NaN,NaN,NaN
56,2,4,90,2,48,6,0,NaN,NaN,NaN,NaN
57,1,2,71,1,10,5,0,NaN,NaN,NaN,NaN
58,1,4,92,1,48,4,1,92,32,NaN,NaN
59,2,1,23,1,42,6,0,NaN,NaN,NaN,NaN
60,1,1,82,4,2,4,1,40,40,NaN,NaN
61,1,3,28,4,52,5,0,NaN,NaN,NaN,NaN
62,1,2,45,3,22,4,1,45,33,NaN,NaN
63,2,3,26,1,65,7,1,16,65,NaN,NaN
64,1,4,67,3,40,5,0,NaN,NaN,NaN,NaN
65,1,4,92,4,2,7,0,NaN,NaN,NaN,NaN
66,1,4,67,2,10,6,1,67,10,NaN,NaN
67,2,4,41,1,35,5,0,NaN,NaN,NaN,NaN
68,2,1,48,2,62,4,1,95,45,NaN,NaN
69,1,1,82,3,22,7,0,NaN,NaN,NaN,NaN
70,1,2,45,2,23,7,0,NaN,NaN,NaN,NaN
71,1,3,83,1,48,7,0,NaN,NaN,NaN,NaN
72,2,2,20,1,20,4,1,45,3,NaN,NaN
73,2,3,70,4,3,4,1,70,14,NaN,NaN
74,1,1,58,1,10,6,1,58,62,NaN,NaN
75,1,3,28,3,40,6,1,41,40,NaN,NaN
76,2,3,42,2,31,5,0,NaN,NaN,NaN,NaN
77,1,2,71,4,52,6,1,71,52,NaN,NaN
78,2,1,20,4,31,5,0,NaN,NaN,NaN,NaN
79,2,2,1,3,45,5,0,NaN,NaN,NaN,NaN
80,2,4,20,3,35,4,1,13,35,NaN,NaN
81,2,3,46,3,58,4,1,11,58,NaN,NaN
82,2,1,21,3,4,5,0,NaN,NaN,NaN,NaN
83,2,2,16,2,27,5,0,NaN,NaN,NaN,NaN
84,2,4,32,4,43,5,0,NaN,NaN,NaN,NaN
85,1,3,26,2,22,6,0,NaN,NaN,NaN,NaN
86,1,4,90,3,29,7,1,90,29,NaN,NaN
87,1,2,92,1,42,7,1,92,19,NaN,NaN
88,2,3,12,1,31,5,0,NaN,NaN,NaN,NaN
89,2,1,62,1,44,4,1,15,44,NaN,NaN
90,1,4,9,1,65,6,0,NaN,NaN,NaN,NaN
91,2,4,76,2,7,4,1,76,15,NaN,NaN
92,1,2,10,3,38,6,0,NaN,NaN,NaN,NaN
93,2,2,2,4,12,4,1,43,3,NaN,NaN
94,1,3,39,4,7,7,1,39,7,NaN,NaN
95,1,1,23,2,48,7,1,82,1,NaN,NaN
96,1,1,83,4,1,6,0,NaN,NaN,NaN,NaN
97,2,1,83,2,22,5,1,83,22,NaN,NaN
98,1,1,21,1,31,7,1,21,46,NaN,NaN
99,1,3,46,1,44,6,0,NaN,NaN,NaN,NaN
100,1,2,16,4,43,7,1,26,25,NaN,NaN
101,2,4,90,1,42,4,0,NaN,NaN,NaN,NaN
102,1,2,2,2,7,6,0,NaN,NaN,NaN,NaN
103,1,4,76,4,12,6,0,NaN,NaN,NaN,NaN
104,1,1,62,3,58,6,0,NaN,NaN,NaN,NaN
105,2,3,39,2,48,4,0,NaN,NaN,NaN,NaN
106,2,2,92,3,29,4,0,NaN,NaN,NaN,NaN
107,1,4,32,2,27,7,1,32,53,NaN,NaN
108,2,3,26,4,1,5,1,65,1,NaN,NaN
109,2,1,23,4,7,4,0,NaN,NaN,NaN,NaN
110,1,3,12,3,4,7,1,61,4,NaN,NaN
111,2,2,10,1,65,5,1,73,67,NaN,NaN
112,2,4,9,3,38,5,1,9,38,NaN,NaN
113,2,3,83,3,22,5,1,29,57,NaN,NaN
114,1,4,20,1,20,7,0,NaN,NaN,NaN,NaN
115,2,1,58,3,40,4,0,NaN,NaN,NaN,NaN
116,2,1,82,1,48,5,1,71,48,NaN,NaN
117,1,1,48,4,3,7,0,NaN,NaN,NaN,NaN
118,1,3,70,2,62,7,0,NaN,NaN,NaN,NaN
119,2,2,71,2,10,4,0,NaN,NaN,NaN,NaN
120,1,1,20,2,31,6,1,22,49,NaN,NaN
121,2,2,45,4,2,5,1,45,2,NaN,NaN
122,2,3,28,1,10,4,0,NaN,NaN,NaN,NaN
123,2,4,92,2,23,5,1,92,23,NaN,NaN
124,1,3,42,4,31,6,1,75,15,NaN,NaN
125,1,4,41,3,45,6,1,41,50,NaN,NaN
126,2,4,67,4,52,4,0,NaN,NaN,NaN,NaN
127,1,2,1,1,35,6,1,1,35,NaN,NaN
128,1,2,20,3,35,7,0,NaN,NaN,NaN,NaN
129,2,2,92,2,48,6,0,NaN,NaN,NaN,NaN
130,1,4,67,1,10,4,0,NaN,NaN,NaN,NaN
131,1,4,92,3,22,7,1,87,45,NaN,NaN
132,2,4,9,2,22,5,1,55,22,NaN,NaN
133,1,1,82,2,23,7,1,82,23,NaN,NaN
134,1,3,83,4,2,7,1,83,39,NaN,NaN
135,1,3,28,2,10,4,0,NaN,NaN,NaN,NaN
136,2,4,90,4,7,6,0,NaN,NaN,NaN,NaN
137,2,2,10,4,1,5,1,28,1,NaN,NaN
138,1,2,71,3,40,4,0,NaN,NaN,NaN,NaN
139,2,1,83,1,65,5,1,5,68,NaN,NaN
140,1,1,58,4,52,4,0,NaN,NaN,NaN,NaN
141,2,3,26,3,38,5,1,26,38,NaN,NaN
142,1,2,45,1,48,7,1,45,27,NaN,NaN
143,2,3,39,1,42,6,0,NaN,NaN,NaN,NaN
144,2,1,23,3,29,6,0,NaN,NaN,NaN,NaN
145,1,2,1,4,31,4,1,31,31,NaN,NaN
146,1,4,41,2,31,4,1,41,31,NaN,NaN
147,2,4,76,1,44,6,0,NaN,NaN,NaN,NaN
148,2,3,12,4,43,5,1,12,62,NaN,NaN
149,1,2,20,2,62,7,0,NaN,NaN,NaN,NaN
150,2,2,16,1,31,5,1,20,31,NaN,NaN
151,2,4,32,3,4,5,1,32,4,NaN,NaN
152,1,3,70,1,20,7,0,NaN,NaN,NaN,NaN
153,2,2,2,3,58,6,0,NaN,NaN,NaN,NaN
154,1,1,48,3,35,7,0,NaN,NaN,NaN,NaN
155,1,4,20,4,3,7,0,NaN,NaN,NaN,NaN
156,2,1,21,2,27,5,1,64,30,NaN,NaN
157,1,1,20,1,35,4,1,70,27,NaN,NaN
158,1,3,42,3,45,4,1,42,3,NaN,NaN
159,2,3,46,2,7,6,0,NaN,NaN,NaN,NaN
160,2,1,62,4,12,6,0,NaN,NaN,NaN,NaN
161,1,2,2,1,44,4,1,2,28,NaN,NaN
162,1,4,76,3,58,4,1,76,58,NaN,NaN
163,2,1,48,1,20,6,1,11,31,NaN,NaN
164,2,3,42,1,35,5,0,NaN,NaN,NaN,NaN
165,2,4,20,2,62,6,1,20,62,NaN,NaN
166,2,1,20,3,45,5,0,NaN,NaN,NaN,NaN
167,2,2,20,4,3,6,1,20,5,NaN,NaN
168,2,3,70,3,35,6,1,21,41,NaN,NaN
169,1,1,62,2,7,4,1,71,7,NaN,NaN
170,2,4,41,4,31,5,0,NaN,NaN,NaN,NaN
171,1,3,46,4,12,4,1,47,12,NaN,NaN
172,1,1,21,4,43,7,0,NaN,NaN,NaN,NaN
173,1,4,32,1,31,7,0,NaN,NaN,NaN,NaN
174,1,2,16,3,4,7,0,NaN,NaN,NaN,NaN
175,2,2,1,2,31,5,0,NaN,NaN,NaN,NaN
176,1,3,12,2,27,7,0,NaN,NaN,NaN,NaN
177,2,2,45,3,22,5,0,NaN,NaN,NaN,NaN
178,2,4,92,1,48,5,0,NaN,NaN,NaN,NaN
179,2,1,58,2,10,6,1,8,10,NaN,NaN
180,2,4,67,3,40,6,1,67,40,NaN,NaN
181,1,4,9,4,1,4,0,NaN,NaN,NaN,NaN
182,2,2,71,1,10,6,1,33,24,NaN,NaN
183,1,3,26,1,65,4,0,NaN,NaN,NaN,NaN
184,1,1,23,1,42,7,1,23,65,NaN,NaN
185,2,3,83,2,23,5,0,NaN,NaN,NaN,NaN
186,2,1,82,4,2,5,0,NaN,NaN,NaN,NaN
187,1,3,39,3,29,7,1,39,29,NaN,NaN
188,1,4,90,2,48,7,1,52,33,NaN,NaN
189,1,2,92,4,7,7,1,92,26,NaN,NaN
190,1,1,83,3,38,4,0,NaN,NaN,NaN,NaN
191,1,2,10,2,22,4,0,NaN,NaN,NaN,NaN
192,2,3,28,4,52,6,1,68,52,NaN,NaN
193,1,3,42,2,31,6,1,76,31,NaN,NaN
194,1,1,48,2,62,5,0,NaN,NaN,NaN,NaN
195,2,2,45,2,23,4,1,67,64,NaN,NaN
196,1,4,20,3,35,5,0,NaN,NaN,NaN,NaN
197,2,1,82,3,22,4,1,82,26,NaN,NaN
198,2,3,83,1,48,4,1,12,1,NaN,NaN
199,1,2,1,3,45,6,1,1,45,NaN,NaN
200,2,1,58,1,10,7,0,NaN,NaN,NaN,NaN
201,2,3,28,3,40,7,0,NaN,NaN,NaN,NaN
202,2,4,67,2,10,7,0,NaN,NaN,NaN,NaN
203,2,4,92,4,2,4,1,87,58,NaN,NaN
204,1,2,20,1,20,5,0,NaN,NaN,NaN,NaN
205,1,3,70,4,3,5,0,NaN,NaN,NaN,NaN
206,2,2,71,4,52,7,0,NaN,NaN,NaN,NaN
207,1,4,41,1,35,6,1,41,35,NaN,NaN
208,1,1,20,4,31,6,1,20,31,NaN,NaN
209,1,4,32,4,43,6,1,32,43,NaN,NaN
210,2,4,9,1,65,7,1,7,39,NaN,NaN
211,1,4,76,2,7,5,0,NaN,NaN,NaN,NaN
212,1,2,2,4,12,5,0,NaN,NaN,NaN,NaN
213,1,2,16,2,27,6,1,30,27,NaN,NaN
214,1,3,12,1,31,6,1,17,41,NaN,NaN
215,2,2,10,3,38,7,1,10,22,NaN,NaN
216,1,1,62,1,44,5,0,NaN,NaN,NaN,NaN
217,2,1,83,4,1,7,1,83,1,NaN,NaN
218,2,2,92,1,42,4,0,NaN,NaN,NaN,NaN
219,1,1,21,3,4,6,1,51,4,NaN,NaN
220,1,3,46,3,58,5,0,NaN,NaN,NaN,NaN
221,2,3,39,4,7,4,0,NaN,NaN,NaN,NaN
222,2,4,90,3,29,4,0,NaN,NaN,NaN,NaN
223,2,3,26,2,22,7,1,26,10,NaN,NaN
224,2,1,23,2,48,4,0,NaN,NaN,NaN,NaN
225,2,3,12,3,4,4,0,NaN,NaN,NaN,NaN
226,1,4,9,3,38,6,0,NaN,NaN,NaN,NaN
227,2,2,16,4,43,4,0,NaN,NaN,NaN,NaN
228,2,4,32,2,27,4,0,NaN,NaN,NaN,NaN
229,1,4,90,1,42,5,1,90,44,NaN,NaN
230,1,1,23,4,7,5,1,23,7,NaN,NaN
231,1,2,92,3,29,5,1,89,38,NaN,NaN
232,1,3,26,4,1,6,0,NaN,NaN,NaN,NaN
233,1,1,83,2,22,6,0,NaN,NaN,NaN,NaN
234,2,1,62,3,58,7,1,100,58,NaN,NaN
235,1,3,39,2,48,5,1,29,1,NaN,NaN
236,1,2,10,1,65,6,0,NaN,NaN,NaN,NaN
237,2,3,46,1,44,7,1,36,44,NaN,NaN
238,2,4,76,4,12,7,1,76,48,NaN,NaN
239,2,2,2,2,7,7,1,2,7,NaN,NaN
240,2,1,21,1,31,4,0,NaN,NaN,NaN,NaN
241,1,4,92,2,23,6,0,NaN,NaN,NaN,NaN
242,2,3,42,4,31,7,0,NaN,NaN,NaN,NaN
243,1,3,83,3,22,6,0,NaN,NaN,NaN,NaN
244,1,3,28,1,10,5,1,28,57,NaN,NaN
245,2,2,20,3,35,4,1,66,35,NaN,NaN
246,1,1,82,1,48,6,0,NaN,NaN,NaN,NaN
247,2,1,20,2,31,7,0,NaN,NaN,NaN,NaN
248,1,2,71,2,10,5,1,71,36,NaN,NaN
249,2,3,70,2,62,4,1,3,55,NaN,NaN
250,1,1,58,3,40,5,1,58,41,NaN,NaN
251,2,1,48,4,3,4,1,64,3,NaN,NaN
252,2,4,20,1,20,4,1,20,20,NaN,NaN
253,1,4,67,4,52,5,1,44,52,NaN,NaN
254,2,2,1,1,35,7,0,NaN,NaN,NaN,NaN
255,1,2,45,4,2,6,0,NaN,NaN,NaN,NaN
256,2,4,41,3,45,7,0,NaN,NaN,NaN,NaN
257,1,3,39,1,42,7,0,NaN,NaN,NaN,NaN
258,2,3,28,2,10,5,0,NaN,NaN,NaN,NaN
259,1,2,92,2,48,7,0,NaN,NaN,NaN,NaN
260,1,3,26,3,38,6,1,89,11,NaN,NaN
261,1,1,23,3,29,7,0,NaN,NaN,NaN,NaN
262,1,2,10,4,1,6,1,10,42,NaN,NaN
263,2,3,83,4,2,4,1,13,2,NaN,NaN
264,1,4,90,4,7,7,0,NaN,NaN,NaN,NaN
265,1,1,83,1,65,6,1,83,65,NaN,NaN
266,2,1,58,4,52,5,0,NaN,NaN,NaN,NaN
267,2,4,67,1,10,5,0,NaN,NaN,NaN,NaN
268,1,4,9,2,22,6,1,9,14,NaN,NaN
269,2,2,45,1,48,4,1,31,48,NaN,NaN
270,2,4,92,3,22,4,1,92,22,NaN,NaN
271,2,1,82,2,23,4,1,99,42,NaN,NaN
272,2,2,71,3,40,5,0,NaN,NaN,NaN,NaN
273,1,2,16,1,31,6,1,16,38,NaN,NaN
274,1,2,2,3,58,7,0,NaN,NaN,NaN,NaN
275,1,1,62,4,12,7,0,NaN,NaN,NaN,NaN
276,1,3,12,4,43,6,1,38,43,NaN,NaN
277,2,4,41,2,31,5,1,58,30,NaN,NaN
278,1,3,46,2,7,7,0,NaN,NaN,NaN,NaN
279,2,1,20,1,35,5,1,20,35,NaN,NaN
280,2,3,70,1,20,4,0,NaN,NaN,NaN,NaN
281,1,4,76,1,44,7,0,NaN,NaN,NaN,NaN
282,2,2,1,4,31,5,1,1,24,NaN,NaN
283,2,4,20,4,3,4,0,NaN,NaN,NaN,NaN
284,2,1,48,3,35,4,0,NaN,NaN,NaN,NaN
285,2,3,42,3,45,5,1,9,45,NaN,NaN
286,1,1,21,2,27,6,1,21,27,NaN,NaN
287,1,4,32,3,4,6,1,8,66,NaN,NaN
288,2,2,20,2,62,4,0,NaN,NaN,NaN,NaN
289,2,3,46,4,12,5,1,46,36,NaN,NaN
290,1,1,48,1,20,7,1,48,20,NaN,NaN
291,2,2,2,1,44,5,1,30,44,NaN,NaN
292,1,4,41,4,31,6,0,NaN,NaN,NaN,NaN
293,2,2,16,3,4,4,0,NaN,NaN,NaN,NaN
294,2,3,12,2,27,4,0,NaN,NaN,NaN,NaN
295,1,1,20,3,45,6,0,NaN,NaN,NaN,NaN
296,2,1,62,2,7,5,1,62,49,NaN,NaN
297,1,2,20,4,3,7,1,25,3,NaN,NaN
298,2,1,21,4,43,4,0,NaN,NaN,NaN,NaN
299,2,4,32,1,31,4,0,NaN,NaN,NaN,NaN
300,1,3,70,3,35,7,1,70,35,NaN,NaN
301,2,4,76,3,58,5,1,7,7,NaN,NaN
302,1,3,42,1,35,6,0,NaN,NaN,NaN,NaN
303,1,4,20,2,62,7,1,22,17,NaN,NaN
304,1,2,1,2,31,6,0,NaN,NaN,NaN,NaN
305,1,1,82,4,2,6,0,NaN,NaN,NaN,NaN
306,1,3,83,2,23,6,0,NaN,NaN,NaN,NaN
307,1,1,58,2,10,7,1,58,33,NaN,NaN
308,1,2,71,1,10,7,1,71,10,NaN,NaN
309,1,3,28,4,52,7,1,28,42,NaN,NaN
310,1,2,45,3,22,6,0,NaN,NaN,NaN,NaN
311,2,2,92,4,7,4,1,61,7,NaN,NaN
312,2,2,10,2,22,5,0,NaN,NaN,NaN,NaN
313,2,1,23,1,42,4,1,59,42,NaN,NaN
314,2,4,9,4,1,5,0,NaN,NaN,NaN,NaN
315,1,4,67,3,40,7,1,32,58,NaN,NaN
316,2,1,83,3,38,5,0,NaN,NaN,NaN,NaN
317,2,4,90,2,48,4,1,90,48,NaN,NaN
318,2,3,39,3,29,4,1,21,51,NaN,NaN
319,2,3,26,1,65,5,0,NaN,NaN,NaN,NaN
320,1,4,92,1,48,6,0,NaN,NaN,NaN,NaN
321,1,3,28,3,40,4,0,NaN,NaN,NaN,NaN
322,2,3,70,4,3,6,0,NaN,NaN,NaN,NaN
323,2,2,1,3,45,7,1,9,23,NaN,NaN
324,2,2,20,1,20,6,0,NaN,NaN,NaN,NaN
325,2,4,20,3,35,6,0,NaN,NaN,NaN,NaN
326,1,2,71,4,52,4,0,NaN,NaN,NaN,NaN
327,2,1,48,2,62,6,0,NaN,NaN,NaN,NaN
328,2,1,20,4,31,7,1,57,67,NaN,NaN
329,1,1,58,1,10,4,0,NaN,NaN,NaN,NaN
330,2,4,41,1,35,7,1,20,33,NaN,NaN
331,1,4,92,4,2,5,1,92,2,NaN,NaN
332,1,4,67,2,10,4,0,NaN,NaN,NaN,NaN
333,1,3,83,1,48,5,1,83,48,NaN,NaN
334,1,2,45,2,23,5,1,45,23,NaN,NaN
335,1,1,82,3,22,5,1,35,22,NaN,NaN
336,2,3,42,2,31,7,1,42,50,NaN,NaN
337,1,2,92,1,42,5,0,NaN,NaN,NaN,NaN
338,1,1,23,2,48,5,0,NaN,NaN,NaN,NaN
339,2,3,12,1,31,7,1,12,31,NaN,NaN
340,1,1,83,4,1,4,1,99,48,NaN,NaN
341,1,3,26,2,22,4,1,57,22,NaN,NaN
342,1,4,90,3,29,5,0,NaN,NaN,NaN,NaN
343,2,4,76,2,7,6,0,NaN,NaN,NaN,NaN
344,2,2,2,4,12,6,0,NaN,NaN,NaN,NaN
345,2,1,21,3,4,7,1,21,17,NaN,NaN
346,2,4,32,4,43,7,1,58,2,NaN,NaN
347,2,1,62,1,44,6,0,NaN,NaN,NaN,NaN
348,1,2,10,3,38,4,1,25,38,NaN,NaN
349,2,3,46,3,58,6,0,NaN,NaN,NaN,NaN
350,2,2,16,2,27,7,1,16,6,NaN,NaN
351,1,4,9,1,65,4,1,9,65,NaN,NaN
352,1,3,39,4,7,5,0,NaN,NaN,NaN,NaN
353,2,3,26,4,1,7,0,NaN,NaN,NaN,NaN
354,2,4,9,3,38,7,0,NaN,NaN,NaN,NaN
355,2,1,83,2,22,7,0,NaN,NaN,NaN,NaN
356,1,3,12,3,4,5,0,NaN,NaN,NaN,NaN
357,1,4,32,2,27,5,0,NaN,NaN,NaN,NaN
358,1,1,21,1,31,5,0,NaN,NaN,NaN,NaN
359,1,4,76,4,12,4,1,90,12,NaN,NaN
360,2,1,23,4,7,6,1,94,53,NaN,NaN
361,1,1,62,3,58,4,1,62,31,NaN,NaN
362,2,2,92,3,29,6,1,92,29,NaN,NaN
363,2,4,90,1,42,6,1,83,42,NaN,NaN
364,1,2,16,4,43,5,0,NaN,NaN,NaN,NaN
365,2,3,39,2,48,6,1,39,48,NaN,NaN
366,1,3,46,1,44,4,1,46,15,NaN,NaN
367,2,2,10,1,65,7,0,NaN,NaN,NaN,NaN
368,1,2,2,2,7,4,1,34,65,NaN,NaN
369,2,4,92,2,23,7,0,NaN,NaN,NaN,NaN
370,1,4,20,1,20,5,1,36,26,NaN,NaN
371,1,3,42,4,31,4,0,NaN,NaN,NaN,NaN
372,2,4,67,4,52,6,1,67,28,NaN,NaN
373,1,2,20,3,35,5,1,20,37,NaN,NaN
374,2,1,58,3,40,6,1,9,40,NaN,NaN
375,1,1,48,4,3,5,1,48,52,NaN,NaN
376,2,2,71,2,10,6,1,20,10,NaN,NaN
377,2,2,45,4,2,7,0,NaN,NaN,NaN,NaN
378,2,3,83,3,22,7,0,NaN,NaN,NaN,NaN
379,1,1,20,2,31,4,0,NaN,NaN,NaN,NaN
380,1,2,1,1,35,4,0,NaN,NaN,NaN,NaN
381,1,3,70,2,62,5,1,70,62,NaN,NaN
382,1,4,41,3,45,4,0,NaN,NaN,NaN,NaN
383,2,1,82,1,48,7,0,NaN,NaN,NaN,NaN
384,2,3,28,1,10,6,1,19,10,NaN,NaN
385,1,4,92,3,22,5,0,NaN,NaN,NaN,NaN
386,2,3,26,3,38,7,0,NaN,NaN,NaN,NaN
387,1,2,71,3,40,6,1,37,4,NaN,NaN
388,1,1,82,2,23,5,0,NaN,NaN,NaN,NaN
389,1,3,83,4,2,5,0,NaN,NaN,NaN,NaN
390,2,1,83,1,65,7,0,NaN,NaN,NaN,NaN
391,2,2,92,2,48,4,1,9,48,NaN,NaN
392,2,4,90,4,7,4,1,10,27,NaN,NaN
393,2,1,23,3,29,4,1,23,29,NaN,NaN
394,1,3,28,2,10,6,1,28,10,NaN,NaN
395,1,2,45,1,48,5,0,NaN,NaN,NaN,NaN
396,1,1,58,4,52,6,1,58,62,NaN,NaN
397,2,3,39,1,42,4,1,82,42,NaN,NaN
398,2,4,9,2,22,7,0,NaN,NaN,NaN,NaN
399,1,4,67,1,10,6,1,67,28,NaN,NaN
400,2,2,10,4,1,7,0,NaN,NaN,NaN,NaN
401,2,3,12,4,43,7,0,NaN,NaN,NaN,NaN
402,2,2,2,3,58,4,1,4,55,NaN,NaN
403,2,4,32,3,4,7,0,NaN,NaN,NaN,NaN
404,1,4,20,4,3,5,1,62,3,NaN,NaN
405,2,3,46,2,7,4,1,46,47,NaN,NaN
406,1,4,41,2,31,6,0,NaN,NaN,NaN,NaN
407,1,1,48,3,35,5,1,81,53,NaN,NaN
408,1,3,42,3,45,6,0,NaN,NaN,NaN,NaN
409,1,2,1,4,31,6,0,NaN,NaN,NaN,NaN
410,2,4,76,1,44,4,1,76,44,NaN,NaN
411,1,1,20,1,35,6,0,NaN,NaN,NaN,NaN
412,2,1,62,4,12,4,1,56,64,NaN,NaN
413,1,3,70,1,20,5,1,70,20,NaN,NaN
414,2,1,21,2,27,7,0,NaN,NaN,NaN,NaN
415,2,2,16,1,31,7,0,NaN,NaN,NaN,NaN
416,1,2,20,2,62,5,1,20,62,NaN,NaN
417,1,1,21,4,43,5,1,72,18,NaN,NaN
418,2,4,41,4,31,7,1,41,62,NaN,NaN
419,2,1,48,1,20,4,0,NaN,NaN,NaN,NaN
420,1,4,32,1,31,5,1,72,31,NaN,NaN
421,2,2,1,2,31,7,1,59,31,NaN,NaN
422,2,3,42,1,35,7,1,56,35,NaN,NaN
423,2,2,20,4,3,4,0,NaN,NaN,NaN,NaN
424,1,3,46,4,12,6,0,NaN,NaN,NaN,NaN
425,1,3,12,2,27,5,1,12,21,NaN,NaN
426,1,2,16,3,4,5,1,16,57,NaN,NaN
427,1,1,62,2,7,6,0,NaN,NaN,NaN,NaN
428,1,4,76,3,58,6,0,NaN,NaN,NaN,NaN
429,2,4,20,2,62,4,0,NaN,NaN,NaN,NaN
430,1,2,2,1,44,6,0,NaN,NaN,NaN,NaN
431,2,1,20,3,45,7,1,20,45,NaN,NaN
432,2,3,70,3,35,4,0,NaN,NaN,NaN,NaN
433,2,2,71,1,10,4,0,NaN,NaN,NaN,NaN
434,2,1,82,4,2,7,1,82,2,NaN,NaN
435,1,4,90,2,48,5,0,NaN,NaN,NaN,NaN
436,2,1,58,2,10,4,0,NaN,NaN,NaN,NaN
437,2,4,67,3,40,4,0,NaN,NaN,NaN,NaN
438,2,3,28,4,52,4,0,NaN,NaN,NaN,NaN
439,1,4,9,4,1,6,1,9,14,NaN,NaN
440,1,3,26,1,65,6,1,26,37,NaN,NaN
441,1,2,92,4,7,5,0,NaN,NaN,NaN,NaN
442,2,4,92,1,48,7,1,85,48,NaN,NaN
443,2,3,83,2,23,7,1,72,23,NaN,NaN
444,1,2,10,2,22,6,1,66,32,NaN,NaN
445,1,1,23,1,42,5,0,NaN,NaN,NaN,NaN
446,1,1,83,3,38,6,1,83,48,NaN,NaN
447,1,3,39,3,29,5,0,NaN,NaN,NaN,NaN
448,2,2,45,3,22,7,1,26,22,NaN,NaN
449,1,1,20,4,31,4,0,NaN,NaN,NaN,NaN
450,1,1,48,2,62,7,1,48,62,NaN,NaN
451,1,4,20,3,35,7,1,20,54,NaN,NaN
452,1,2,20,1,20,7,1,20,20,NaN,NaN
453,2,4,92,4,2,6,0,NaN,NaN,NaN,NaN
454,2,4,67,2,10,5,1,65,67,NaN,NaN
455,2,3,83,1,48,6,0,NaN,NaN,NaN,NaN
456,2,3,28,3,40,5,1,28,49,NaN,NaN
457,2,2,45,2,23,6,0,NaN,NaN,NaN,NaN
458,2,1,58,1,10,5,1,64,10,NaN,NaN
459,1,4,41,1,35,4,0,NaN,NaN,NaN,NaN
460,1,2,1,3,45,4,0,NaN,NaN,NaN,NaN
461,1,3,42,2,31,4,0,NaN,NaN,NaN,NaN
